UDI,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Target,Failure Type
8657,1,297.3,308.3,1697,27.4,121,0,No Failure
8658,3,297.4,308.4,1421,46,124,0,No Failure
8659,3,297.4,308.5,1496,36.4,126,0,No Failure
8660,3,297.5,308.5,1375,55.6,128,0,No Failure
8661,3,297.4,308.5,1295,52.1,130,0,No Failure
8662,3,297.4,308.5,1643,33.8,132,0,No Failure
8663,3,297.5,308.6,1514,36.9,134,0,No Failure
8664,3,297.5,308.6,1671,29.4,136,0,No Failure
8665,2,297.5,308.6,1355,58.9,138,0,No Failure
8666,3,297.6,308.7,1365,50.6,143,0,No Failure
8667,3,297.5,308.7,1407,42.5,145,0,No Failure
8668,1,297.5,308.8,1455,46.1,147,0,No Failure
8669,3,297.5,308.8,1502,45.9,150,0,No Failure
8670,1,297.5,308.8,1471,52.3,152,0,No Failure
8671,3,297.5,308.9,1581,30.4,155,0,No Failure
8672,3,297.5,308.8,1530,37.8,157,0,No Failure
8673,3,297.5,308.8,1312,50.3,159,0,No Failure
8674,3,297.4,308.6,1494,42.6,161,0,No Failure
8675,1,297.4,308.6,1528,29.1,163,0,No Failure
8676,2,297.3,308.6,1688,29.4,166,0,No Failure
8677,1,297.3,308.5,1520,42.4,171,0,No Failure
8678,1,297.3,308.5,1664,28.9,174,0,No Failure
8679,3,297.3,308.5,1514,44.5,177,0,No Failure
8680,3,297.3,308.5,1456,54.2,179,0,No Failure
8681,3,297.2,308.5,1494,39.6,181,0,No Failure
8682,3,297.2,308.4,1605,30,183,0,No Failure
8683,1,297.2,308.5,1353,46.5,185,0,No Failure
8684,3,297.2,308.5,1447,47.9,188,0,No Failure
8685,3,297.2,308.5,1588,40.4,190,0,No Failure
8686,2,297.2,308.5,1524,41.4,192,0,No Failure
8687,1,297.2,308.5,1611,31.6,197,0,No Failure
8688,1,297.2,308.5,1604,34.9,200,0,No Failure
8689,3,297.1,308.5,1483,46.9,203,0,No Failure
8690,3,297.1,308.4,1543,39.6,205,0,No Failure
8691,3,297.1,308.5,1323,44.4,207,1,Tool Wear Failure
8692,3,297.1,308.5,1555,36.2,0,0,No Failure
8693,3,297.1,308.4,1583,31.9,2,0,No Failure
8694,1,297.2,308.5,1584,40,4,0,No Failure
8695,3,297.2,308.5,1766,25.8,7,0,No Failure
8696,1,297.2,308.6,1498,44.4,9,0,No Failure
8697,3,297.2,308.6,1413,49.8,12,0,No Failure
8698,3,297.3,308.6,1505,33.5,14,0,No Failure
8699,2,297.3,308.7,1438,46.2,16,0,No Failure
8700,1,297.3,308.7,1655,34.1,21,0,No Failure
8701,1,297.3,308.7,1451,43.8,24,0,No Failure
8702,1,297.3,308.7,1466,38.4,27,0,No Failure
8703,3,297.2,308.6,1774,23,30,0,No Failure
8704,1,297.2,308.6,1284,51.3,32,0,No Failure
8705,3,297.1,308.5,1425,40,35,0,No Failure
8706,3,297.2,308.6,1437,52.4,37,0,No Failure
8707,3,297.2,308.6,1335,53,39,0,No Failure
8708,3,297.2,308.5,1471,41.7,41,0,No Failure
8709,1,297.2,308.5,1364,54,43,0,No Failure
8710,3,297.1,308.5,1578,35.6,46,0,No Failure
8711,3,297.1,308.5,1712,32.1,48,0,No Failure
8712,3,297.1,308.5,1733,28.7,50,0,No Failure
8713,3,297.2,308.6,1652,32.1,52,0,No Failure
8714,3,297.2,308.6,1917,24.1,54,0,No Failure
8715,1,297.2,308.6,1444,41.1,56,0,No Failure
8716,3,297.1,308.6,1442,37.1,59,0,No Failure
8717,1,297.1,308.6,1717,31.3,61,0,No Failure
8718,3,297.1,308.7,1474,42.3,64,0,No Failure
8719,3,297.2,308.7,1509,39.3,66,0,No Failure
8720,3,297.2,308.8,1451,43.1,68,0,No Failure
8721,3,297.3,308.8,1554,36.1,70,0,No Failure
8722,3,297.2,308.7,1669,30.7,72,0,No Failure
8723,3,297.2,308.6,1366,50.4,74,0,No Failure
8724,3,297.2,308.6,1578,34.4,76,0,No Failure
8725,1,297.2,308.6,1513,39,78,0,No Failure
8726,1,297.1,308.5,1515,42.1,81,0,No Failure
8727,3,297.2,308.6,1562,33,84,0,No Failure
8728,3,297.2,308.7,1501,38.5,86,0,No Failure
8729,1,297.2,308.7,1398,38.1,88,0,No Failure
8730,3,297.3,308.7,1352,53.8,91,0,No Failure
8731,2,297.3,308.7,1569,33.9,93,0,No Failure
8732,2,297.2,308.6,1486,46.6,98,0,No Failure
8733,3,297.2,308.6,1864,23.6,103,0,No Failure
8734,1,297.3,308.7,1447,44.5,105,0,No Failure
8735,3,297.2,308.6,1392,41.5,108,0,No Failure
8736,3,297.3,308.6,1358,47.6,110,0,No Failure
8737,3,297.3,308.7,1491,40.2,112,0,No Failure
8738,3,297.3,308.7,1556,36.7,114,0,No Failure
8739,3,297.3,308.7,1531,36.7,116,0,No Failure
8740,2,297.4,308.7,1429,37.6,118,0,No Failure
8741,1,297.4,308.8,1573,33.9,123,0,No Failure
8742,3,297.4,308.8,1538,41.2,126,0,No Failure
8743,3,297.4,308.8,1467,39,128,0,No Failure
8744,2,297.4,308.7,1323,51.1,130,0,No Failure
8745,1,297.4,308.7,1798,23,135,0,No Failure
8746,3,297.4,308.6,1411,46.3,138,0,No Failure
8747,3,297.3,308.5,1528,44.5,140,0,No Failure
8748,3,297.3,308.5,1504,42,142,0,No Failure
8749,3,297.3,308.5,1384,39.6,144,0,No Failure
8750,3,297.2,308.4,1677,26.4,146,0,No Failure
8751,3,297.3,308.5,1764,30.8,148,0,No Failure
8752,1,297.4,308.5,1472,42,150,0,No Failure
8753,1,297.4,308.5,1465,55.9,153,0,No Failure
8754,1,297.4,308.6,1657,33.1,156,0,No Failure
8755,3,297.4,308.6,1635,30.5,159,0,No Failure
8756,1,297.4,308.7,1582,31.9,161,0,No Failure
8757,3,297.5,308.7,1761,26.2,164,0,No Failure
8758,3,297.5,308.8,1587,34.9,166,0,No Failure
8759,1,297.5,308.7,1446,53,168,0,No Failure
8760,1,297.5,308.7,1352,53,171,0,No Failure
8761,1,297.4,308.7,1392,46.4,174,0,No Failure
8762,3,297.5,308.8,1417,49.8,177,0,No Failure
8763,2,297.5,308.8,1824,24,179,0,No Failure
8764,3,297.5,308.8,1603,36.7,184,0,No Failure
8765,3,297.4,308.8,1620,33.4,186,0,No Failure
8766,3,297.4,308.8,1353,49.4,188,0,No Failure
8767,3,297.5,308.8,1360,50.7,190,0,No Failure
8768,3,297.5,308.6,1380,53.5,192,0,No Failure
8769,1,297.5,308.7,1363,53.6,194,0,No Failure
8770,1,297.4,308.6,1452,41.2,197,0,No Failure
8771,3,297.4,308.6,1680,32.8,200,0,No Failure
8772,3,297.5,308.6,1536,39,202,0,No Failure
8773,3,297.5,308.6,1621,28.9,0,0,No Failure
8774,3,297.5,308.6,1585,37.6,2,0,No Failure
8775,1,297.6,308.7,1408,51.5,4,0,No Failure
8776,2,297.5,308.6,1536,38.7,7,0,No Failure
8777,3,297.5,308.6,1352,52.6,12,0,No Failure
8778,2,297.5,308.6,1481,38.8,14,0,No Failure
8779,3,297.5,308.7,1454,45,19,0,No Failure
8780,1,297.5,308.6,1349,51.5,21,0,No Failure
8781,1,297.5,308.6,1327,52.1,24,0,No Failure
8782,3,297.6,308.7,1552,42.3,27,0,No Failure
8783,3,297.5,308.7,1456,44.7,29,0,No Failure
8784,1,297.6,308.6,1254,45.8,31,0,No Failure
8785,3,297.5,308.6,1437,43.3,34,0,No Failure
8786,3,297.5,308.6,1694,27.1,36,0,No Failure
8787,3,297.5,308.5,1306,50.7,38,0,No Failure
8788,1,297.5,308.5,1699,30.1,40,0,No Failure
8789,3,297.4,308.5,1369,53.2,43,0,No Failure
8790,3,297.4,308.5,1471,43.9,45,0,No Failure
8791,3,297.4,308.5,1410,43.9,47,0,No Failure
8792,1,297.4,308.5,1412,45.5,49,0,No Failure
8793,3,297.4,308.5,1418,51.2,52,0,No Failure
8794,3,297.4,308.5,1782,25.9,54,0,No Failure
8795,1,297.4,308.5,1497,36.4,56,0,No Failure
8796,3,297.3,308.4,1459,39.4,59,0,No Failure
8797,3,297.2,308.3,1796,23.8,61,0,No Failure
8798,3,297.2,308.3,1569,31.2,63,0,No Failure
8799,3,297.3,308.4,1469,46.7,65,0,No Failure
8800,3,297.3,308.4,1472,41.3,67,0,No Failure
8801,3,297.4,308.5,1475,47.2,69,0,No Failure
8802,3,297.4,308.6,1488,36.4,71,0,No Failure
8803,3,297.4,308.6,1524,43.1,73,0,No Failure
8804,3,297.4,308.5,1486,48.6,75,0,No Failure
8805,1,297.5,308.6,1255,60.7,77,0,No Failure
8806,1,297.4,308.6,1469,42.6,80,0,No Failure
8807,3,297.4,308.5,1692,34.3,83,0,No Failure
8808,1,297.4,308.6,1604,32.8,85,0,No Failure
8809,3,297.4,308.6,1446,48.1,88,0,No Failure
8810,3,297.3,308.5,1503,43.3,90,0,No Failure
8811,1,297.3,308.5,1625,32.8,92,0,No Failure
8812,3,297.2,308.5,1574,35.8,95,0,No Failure
8813,1,297.2,308.4,1378,41.9,97,0,No Failure
8814,3,297.1,308.4,1693,29.5,100,0,No Failure
8815,3,297.2,308.4,1462,51.2,102,0,No Failure
8816,2,297.3,308.5,1435,55,104,0,No Failure
8817,1,297.2,308.5,1425,45.8,109,0,No Failure
8818,2,297.3,308.6,1376,53.5,112,0,No Failure
8819,1,297.4,308.7,1481,48,117,0,No Failure
8820,2,297.4,308.7,1349,48.9,120,0,No Failure
8821,3,297.3,308.7,1551,40,125,0,No Failure
8822,2,297.4,308.7,1623,33.8,127,0,No Failure
8823,3,297.4,308.8,1462,49.7,132,0,No Failure
8824,1,297.3,308.8,1447,57.4,134,0,No Failure
8825,1,297.3,308.9,1799,24.5,137,0,No Failure
8826,1,297.3,308.8,1548,41.3,140,0,No Failure
8827,1,297.2,308.8,1485,47.9,143,0,No Failure
8828,3,297.2,308.7,1463,49.9,146,0,No Failure
8829,3,297.3,308.7,1587,35.8,148,0,No Failure
8830,1,297.3,308.8,1469,44.1,150,0,No Failure
8831,2,297.3,308.7,1430,42.8,153,0,No Failure
8832,2,297.4,308.7,1726,26.8,158,0,No Failure
8833,3,297.4,308.8,1651,34.1,163,0,No Failure
8834,3,297.4,308.8,1529,41.3,165,0,No Failure
8835,3,297.4,308.8,1473,46.2,167,0,No Failure
8836,2,297.4,308.8,1324,53.5,169,0,No Failure
8837,3,297.4,308.9,1708,28.8,174,0,No Failure
8838,1,297.5,309.1,1540,38.5,176,0,No Failure
8839,3,297.5,309,1320,54.7,179,0,No Failure
8840,1,297.4,308.9,1376,39,181,0,No Failure
8841,1,297.3,308.7,1542,37,184,0,No Failure
8842,3,297.3,308.7,1506,39.3,187,0,No Failure
8843,3,297.3,308.7,1492,43.6,189,0,No Failure
8844,2,297.3,308.8,1564,38,191,0,No Failure
8845,2,297.4,308.9,1645,30.8,196,0,No Failure
8846,1,297.4,308.9,1348,59.1,201,0,No Failure
8847,1,297.4,308.8,1325,62.4,204,1,Tool Wear Failure
8848,3,297.5,308.9,1443,43.5,0,0,No Failure
8849,1,297.5,308.9,1436,44.8,2,0,No Failure
8850,3,297.5,308.9,1596,30.7,5,0,No Failure
8851,3,297.6,309,1491,43.2,7,0,No Failure
8852,1,297.7,308.9,1573,35.1,9,0,No Failure
8853,3,297.7,308.9,1575,39.9,12,0,No Failure
8854,3,297.7,308.9,1458,41.1,14,0,No Failure
8855,1,297.7,309,1433,41.8,16,0,No Failure
8856,3,297.7,308.9,1662,28.1,19,0,No Failure
8857,1,297.7,308.9,1327,63.7,21,0,No Failure
8858,3,297.7,308.9,1742,26.3,24,0,No Failure
8859,3,297.8,308.9,1506,33.5,26,0,No Failure
8860,3,297.9,309.1,1457,44.4,28,0,No Failure
8861,1,297.9,309.1,1488,37.3,30,0,No Failure
8862,3,297.9,309.1,1619,34.7,33,0,No Failure
8863,1,298,309.2,1558,41.7,35,0,No Failure
8864,3,298,309.2,1731,28.7,38,0,No Failure
8865,1,298,309.1,1574,34.8,40,0,No Failure
8866,3,297.9,309,1290,49.8,43,0,No Failure
8867,2,297.9,308.9,1416,39.6,45,0,No Failure
8868,3,297.9,308.9,1566,41.9,50,0,No Failure
8869,3,297.9,309,1456,46.5,52,0,No Failure
8870,3,297.9,309,1528,37.5,54,0,No Failure
8871,1,297.9,309.1,1338,49.6,56,0,No Failure
8872,1,297.9,309.1,1558,39.2,59,0,No Failure
8873,1,297.9,309.1,1614,38.1,62,0,No Failure
8874,2,298,309.1,1557,36.4,65,0,No Failure
8875,3,298.1,309.3,1443,45.3,70,0,No Failure
8876,2,298.1,309.3,1332,51,72,0,No Failure
8877,1,298.1,309.3,1752,25.2,77,0,No Failure
8878,1,298.1,309.2,1460,45.8,80,0,No Failure
8879,3,298.1,309.2,1802,26.9,83,0,No Failure
8880,3,298,309.2,1527,39.5,85,0,No Failure
8881,3,298,309.2,1458,39.8,87,0,No Failure
8882,2,298,309.2,1520,37.9,89,0,No Failure
8883,3,298,309.2,1378,49.7,94,0,No Failure
8884,1,297.9,309.2,1529,38.1,96,0,No Failure
8885,3,298,309.2,1527,32.4,99,0,No Failure
8886,1,298,309.2,1438,42.9,101,0,No Failure
8887,3,297.9,309,1583,36.7,104,0,No Failure
8888,3,297.8,308.9,1530,37.6,106,0,No Failure
8889,1,297.7,308.9,1530,39.1,108,0,No Failure
8890,1,297.7,308.8,2089,19.1,111,0,No Failure
8891,3,297.7,308.8,1616,34.2,114,0,No Failure
8892,1,297.7,308.9,1681,28.3,116,0,No Failure
8893,3,297.6,308.8,1475,43,119,0,No Failure
8894,3,297.5,308.7,1371,46.5,121,0,No Failure
8895,1,297.5,308.7,1546,38,123,0,No Failure
8896,2,297.4,308.6,1461,40.1,126,0,No Failure
8897,3,297.4,308.7,1638,31.9,131,0,No Failure
8898,1,297.3,308.7,1577,35.6,133,0,No Failure
8899,3,297.4,308.6,1532,38.7,136,0,No Failure
8900,1,297.3,308.5,1710,27.7,138,0,No Failure
8901,1,297.3,308.6,1584,29.4,141,0,No Failure
8902,3,297.3,308.6,1446,50.1,144,0,No Failure
8903,2,297.4,308.7,1522,46.3,146,0,No Failure
8904,1,297.4,308.7,1382,49.9,151,0,No Failure
8905,3,297.4,308.7,1584,38.2,154,0,No Failure
8906,3,297.3,308.6,1385,55.2,156,0,No Failure
8907,3,297.3,308.7,1592,34.4,158,0,No Failure
8908,1,297.2,308.6,1404,43.7,160,0,No Failure
8909,3,297.2,308.5,1518,44.3,163,0,No Failure
8910,3,297.1,308.4,1529,40.4,165,0,No Failure
8911,3,297.1,308.4,1550,37,167,0,No Failure
8912,3,297.1,308.3,1773,23.8,169,0,No Failure
8913,3,297.2,308.5,1446,43.7,171,0,No Failure
8914,1,297.2,308.5,1487,46.9,173,0,No Failure
8915,1,297.3,308.5,1524,49.3,176,0,No Failure
8916,3,297.1,308.3,1403,54.1,179,0,No Failure
8917,3,297.1,308.2,2267,15.7,181,0,No Failure
8918,1,297.1,308.2,1529,37.9,183,0,No Failure
8919,3,297.1,308.2,1402,51.2,186,0,No Failure
8920,3,297.2,308.3,1693,28,188,0,No Failure
8921,3,297.1,308.3,1496,45.8,190,0,No Failure
8922,3,297.1,308.1,1633,33.3,192,0,No Failure
8923,3,297.1,308.2,1399,42.6,194,0,No Failure
8924,1,297,308.1,1363,45.3,196,0,No Failure
8925,2,297.1,308.2,1527,42.2,199,0,No Failure
8926,1,297.2,308.2,1405,42.5,204,0,No Failure
8927,1,297.3,308.3,1459,59.6,207,1,Power Failure
8928,1,297.4,308.4,1789,25,210,0,No Failure
8929,3,297.4,308.4,1531,41.5,213,0,No Failure
8930,1,297.4,308.4,1620,35.8,215,0,No Failure
8931,3,297.4,308.4,1571,39.4,0,0,No Failure
8932,3,297.4,308.4,1434,39.9,2,0,No Failure
8933,3,297.4,308.4,1474,43.6,4,0,No Failure
8934,1,297.3,308.3,1544,41.7,6,0,No Failure
8935,3,297.3,308.2,1601,35.7,9,0,No Failure
8936,3,297.4,308.3,1801,26.9,11,0,No Failure
8937,3,297.4,308.3,1465,42,13,0,No Failure
8938,1,297.4,308.4,1340,52.6,15,0,No Failure
8939,1,297.4,308.4,1517,41,18,0,No Failure
8940,1,297.3,308.4,1434,44.8,21,0,No Failure
8941,2,297.3,308.3,1935,19.3,24,0,No Failure
8942,1,297.3,308.3,1595,32.2,29,0,No Failure
8943,3,297.3,308.3,2188,17,32,0,No Failure
8944,1,297.3,308.4,1449,44.4,34,0,No Failure
8945,3,297.3,308.3,1471,38.2,37,0,No Failure
8946,3,297.4,308.2,1639,33.8,39,0,No Failure
8947,1,297.3,308.2,1846,24.5,41,0,No Failure
8948,1,297.3,308.2,1452,38.2,44,0,No Failure
8949,1,297.4,308.3,1483,41.9,47,0,No Failure
8950,3,297.4,308.3,1284,60.3,50,0,No Failure
8951,3,297.4,308.2,1419,50,52,0,No Failure
8952,3,297.3,308.1,1763,28.4,54,0,No Failure
8953,1,297.2,308,1478,42.5,56,0,No Failure
8954,3,297.3,308,1518,36,59,0,No Failure
8955,3,297.3,308,1447,49,61,0,No Failure
8956,1,297.4,308,1355,55.1,63,0,No Failure
8957,3,297.4,308.1,1348,57.4,66,0,No Failure
8958,3,297.4,308.1,1348,53.7,68,0,No Failure
8959,1,297.4,308.1,1734,27.7,70,0,No Failure
8960,3,297.3,308,1420,46.5,73,0,No Failure
8961,3,297.3,307.9,1797,24.7,75,0,No Failure
8962,1,297.3,308,1403,45,77,0,No Failure
8963,3,297.3,307.9,1628,30.2,80,0,No Failure
8964,1,297.2,307.9,1687,30.4,82,0,No Failure
8965,1,297.2,307.9,1456,44.9,85,0,No Failure
8966,3,297.1,307.9,1496,44.7,88,0,No Failure
8967,3,297.1,307.8,1636,30.3,90,0,No Failure
8968,3,297.1,307.8,1536,40.4,92,0,No Failure
8969,3,297.1,307.8,1454,50.6,94,0,No Failure
8970,3,297,307.8,1396,50,96,0,No Failure
8971,3,297,307.6,1575,37.4,98,0,No Failure
8972,3,296.9,307.6,1514,35.7,100,0,No Failure
8973,1,296.8,307.4,1455,49.9,102,0,No Failure
8974,3,296.8,307.4,1549,48.3,105,0,No Failure
8975,3,296.8,307.5,1474,42.4,107,0,No Failure
8976,2,296.7,307.4,1661,34.2,109,0,No Failure
8977,3,296.7,307.4,1535,34.6,114,0,No Failure
8978,1,296.9,307.5,1556,31.2,116,0,No Failure
8979,3,296.9,307.6,1435,45,119,0,No Failure
8980,1,296.9,307.5,1332,51.1,121,0,No Failure
8981,3,297,307.6,1513,42.4,124,0,No Failure
8982,3,297,307.7,1502,39.4,126,0,No Failure
8983,3,297,307.7,1315,60.1,128,0,No Failure
8984,1,297,307.7,1261,51.1,130,0,No Failure
8985,3,297.1,307.8,1406,60.4,133,0,No Failure
8986,3,297.1,307.8,1584,42.3,135,0,No Failure
8987,1,297.1,307.8,1443,43.9,137,0,No Failure
8988,3,297.2,307.9,1580,35.8,140,0,No Failure
8989,3,297.2,307.9,1825,24.6,142,0,No Failure
8990,3,297.2,307.9,1469,48.2,144,0,No Failure
8991,3,297.2,307.9,1493,38.4,146,0,No Failure
8992,1,297.3,308,1598,29.4,148,0,No Failure
8993,2,297.2,307.9,1450,37.2,151,0,No Failure
8994,1,297.2,307.9,1632,37.5,156,0,No Failure
8995,1,297.1,307.9,1980,20.3,159,0,No Failure
8996,3,297.2,308,1474,43.7,162,0,No Failure
8997,3,297.2,307.9,1540,37.1,164,0,No Failure
8998,1,297.1,307.9,1609,38.9,166,0,No Failure
8999,3,297.1,308,1467,42.8,169,0,No Failure
9000,3,297.1,307.9,1492,39.4,171,0,No Failure
9001,3,297,307.9,1493,46.1,173,0,No Failure
9002,3,297,307.8,1500,39.9,175,0,No Failure
9003,3,297.1,307.8,1477,36.6,177,0,No Failure
9004,3,297.1,307.9,1342,49.1,179,0,No Failure
9005,1,297.1,307.8,1538,34.3,181,0,No Failure
9006,3,297.2,307.9,1337,58.1,184,0,No Failure
9007,3,297.3,307.9,1417,41.8,186,0,No Failure
9008,3,297.4,308,1383,46.2,188,0,No Failure
9009,1,297.4,308,1440,42.4,190,0,No Failure
9010,3,297.3,307.9,1579,34.4,193,0,No Failure
9011,3,297.2,307.9,1441,40,195,0,No Failure
9012,1,297.2,307.9,1530,35.9,197,0,No Failure
9013,3,297.2,308,1705,26,200,0,No Failure
9014,2,297.2,308,1435,43,202,0,No Failure
9015,1,297.2,308.1,1340,61.3,207,1,Overstrain Failure
9016,3,297.2,308.1,1431,49.7,210,1,No Failure
9017,3,297.3,308.2,1396,52.7,212,1,Overstrain Failure
9018,1,297.3,308.1,1369,52,214,0,No Failure
9019,3,297.3,308.1,1615,35.4,217,1,Tool Wear Failure
9020,3,297.2,308.1,1662,31.3,0,0,No Failure
9021,3,297.3,308.2,1553,33.5,2,0,No Failure
9022,1,297.4,308.2,1536,34.6,4,0,No Failure
9023,3,297.4,308.3,1548,46.6,7,0,No Failure
9024,3,297.4,308.3,1706,30.9,9,0,No Failure
9025,3,297.4,308.3,1366,45.5,11,0,No Failure
9026,3,297.5,308.4,1440,35.9,13,0,No Failure
9027,1,297.5,308.4,1685,28.1,15,0,No Failure
9028,1,297.4,308.3,1444,44,18,0,No Failure
9029,3,297.4,308.3,1395,48.7,21,0,No Failure
9030,3,297.4,308.3,1483,38.8,23,0,No Failure
9031,1,297.5,308.4,1403,44.3,25,0,No Failure
9032,2,297.5,308.4,1793,23.9,28,0,No Failure
9033,3,297.4,308.3,1723,28.8,33,0,No Failure
9034,3,297.4,308.2,1386,41,35,0,No Failure
9035,2,297.4,308.2,1585,46.2,37,0,No Failure
9036,1,297.3,308.1,1731,27.7,42,0,No Failure
9037,3,297.3,308.3,1519,37.7,45,0,No Failure
9038,3,297.3,308.2,1896,24.4,47,0,No Failure
9039,3,297.3,308.3,2358,14.9,49,0,No Failure
9040,1,297.3,308.3,1341,51.9,51,0,No Failure
9041,3,297.3,308.3,1550,37,54,0,No Failure
9042,3,297.3,308.3,1309,61.5,56,0,No Failure
9043,1,297.3,308.4,1599,32.9,58,0,No Failure
9044,3,297.4,308.4,1343,40,61,0,No Failure
9045,3,297.4,308.4,1378,39.9,63,0,No Failure
9046,3,297.4,308.4,1603,34.6,65,0,No Failure
9047,3,297.4,308.4,1664,28.1,67,0,No Failure
9048,3,297.3,308.4,1488,37.4,69,0,No Failure
9049,1,297.3,308.4,1370,50.5,71,0,No Failure
9050,3,297.3,308.5,1545,34.3,74,0,No Failure
9051,1,297.4,308.5,1566,31.4,76,0,No Failure
9052,3,297.4,308.6,1820,24.6,79,0,No Failure
9053,1,297.4,308.6,1901,22.1,81,0,No Failure
9054,1,297.4,308.5,1638,32.2,84,0,No Failure
9055,1,297.3,308.4,1521,38.2,87,0,No Failure
9056,2,297.3,308.4,1864,23.1,90,0,No Failure
9057,3,297.3,308.3,1430,41.9,95,0,No Failure
9058,1,297.3,308.4,1686,34.5,97,0,No Failure
9059,1,297.2,308.3,1326,57.2,100,0,No Failure
9060,3,297.2,308.3,1805,25.6,103,0,No Failure
9061,2,297.2,308.3,1453,45.8,105,0,No Failure
9062,1,297.2,308.4,1863,26,110,0,No Failure
9063,3,297.2,308.3,1576,35.3,113,0,No Failure
9064,3,297.2,308.3,1419,39.7,115,0,No Failure
9065,3,297.2,308.4,1833,25.2,117,0,No Failure
9066,2,297.2,308.4,2182,17.3,119,0,No Failure
9067,3,297.2,308.3,1656,30.3,124,0,No Failure
9068,3,297.1,308.2,1351,56.6,126,0,No Failure
9069,2,297.1,308.2,1790,30.3,128,0,No Failure
9070,1,297.2,308.2,1678,28.1,133,0,No Failure
9071,3,297.1,308.2,1427,45.2,136,0,No Failure
9072,3,297,308.1,1429,54,138,0,No Failure
9073,2,297.2,308.1,1770,27.2,140,0,No Failure
9074,3,297.2,308.1,1689,31.2,145,0,No Failure
9075,1,297.2,308.1,1554,41.3,147,0,No Failure
9076,3,297.3,308.1,1506,36,150,0,No Failure
9077,3,297.2,308.1,1474,44.3,152,0,No Failure
9078,3,297.3,308.1,1762,26.1,154,0,No Failure
9079,3,297.3,308.1,1566,35.7,156,0,No Failure
9080,2,297.3,308.1,1554,42.4,158,0,No Failure
9081,3,297.2,308,1869,25.4,163,0,No Failure
9082,3,297.3,308,1527,35.1,165,0,No Failure
9083,3,297.2,307.9,1309,49.6,167,0,No Failure
9084,1,297.2,307.9,1541,35.7,169,0,No Failure
9085,3,297.2,307.9,1326,75.4,172,1,Power Failure
9086,2,297.1,307.9,1365,54,174,0,No Failure
9087,3,297.1,307.8,1428,43.7,179,0,No Failure
9088,3,297.1,307.8,1681,27.6,181,0,No Failure
9089,1,297.1,307.9,1662,26.9,183,0,No Failure
9090,3,297.2,307.9,1989,20.3,186,0,No Failure
9091,1,297.2,307.9,1747,29,188,0,No Failure
9092,1,297.2,308,1765,31.1,191,0,No Failure
9093,3,297.3,308.1,1568,34.4,194,0,No Failure
9094,1,297.3,308.1,1709,30.6,196,0,No Failure
9095,1,297.3,308.1,1370,58.8,199,0,No Failure
9096,3,297.3,308.1,1458,45.7,202,0,No Failure
9097,3,297.2,308.1,1712,30.9,204,0,No Failure
9098,3,297.3,308.1,1642,36.9,206,0,No Failure
9099,3,297.3,308.1,1468,49.8,0,0,No Failure
9100,2,297.3,308.1,1477,52.3,2,0,No Failure
9101,3,297.3,308.2,1446,53.5,7,0,No Failure
9102,2,297.3,308.2,1653,31.4,9,0,No Failure
9103,3,297.3,308.3,1494,38.2,14,0,No Failure
9104,3,297.3,308.2,1490,41,16,0,No Failure
9105,1,297.4,308.3,1550,47.8,18,0,No Failure
9106,1,297.3,308.2,1677,34.9,21,0,No Failure
9107,3,297.4,308.3,1854,21.8,24,0,No Failure
9108,1,297.5,308.5,1662,30.3,26,0,No Failure
9109,1,297.5,308.6,1440,38.8,29,0,No Failure
9110,3,297.5,308.6,1513,39.7,32,0,No Failure
9111,1,297.6,308.6,1389,49,34,0,No Failure
9112,3,297.6,308.6,1351,51,37,0,No Failure
9113,1,297.6,308.6,1482,38.3,39,0,No Failure
9114,3,297.6,308.6,1744,28.5,42,0,No Failure
9115,3,297.6,308.7,1476,39,44,0,No Failure
9116,1,297.6,308.6,1444,48.2,46,0,No Failure
9117,2,297.6,308.7,1659,32.1,49,0,No Failure
9118,1,297.6,308.7,1475,46.6,54,0,No Failure
9119,3,297.6,308.6,1526,42.1,57,0,No Failure
9120,1,297.4,308.4,1675,29.5,59,0,No Failure
9121,3,297.4,308.4,1525,38.7,62,0,No Failure
9122,3,297.3,308.3,1396,45.9,64,0,No Failure
9123,3,297.4,308.4,1580,41.2,66,0,No Failure
9124,3,297.4,308.5,1462,42.8,68,0,No Failure
9125,3,297.4,308.4,1426,50.4,70,0,No Failure
9126,3,297.4,308.5,1569,34.2,72,0,No Failure
9127,3,297.4,308.5,1477,40.7,74,0,No Failure
9128,3,297.4,308.5,1761,27.2,76,0,No Failure
9129,1,297.5,308.6,1486,45.9,78,0,No Failure
9130,3,297.6,308.6,1664,30.1,81,0,No Failure
9131,3,297.6,308.6,1576,32.7,83,0,No Failure
9132,2,297.6,308.6,1463,46.7,85,0,No Failure
9133,1,297.6,308.6,1585,42,90,0,No Failure
9134,3,297.7,308.7,1479,45.7,93,0,No Failure
9135,3,297.7,308.7,1449,40.2,95,0,No Failure
9136,2,297.7,308.8,1404,50.3,97,0,No Failure
9137,3,297.7,308.7,1694,29.1,102,0,No Failure
9138,3,297.7,308.7,1731,28.4,104,0,No Failure
9139,3,297.6,308.6,1522,37,106,0,No Failure
9140,3,297.5,308.5,1536,36.9,108,0,No Failure
9141,3,297.5,308.5,1373,39.9,110,0,No Failure
9142,3,297.5,308.5,1597,36.4,112,0,No Failure
