 Mean of the integrated profile, Standard deviation of the integrated profile, Excess kurtosis of the integrated profile, Skewness of the integrated profile, Mean of the DM-SNR curve, Standard deviation of the DM-SNR curve,target_class
135.7890625,44.08508328,-0.027370359,0.025731105,3.0409699,18.4943495,0
120.15625,41.64741092,0.253963054,0.339157067,3.372909699,23.90392703,0
117.0625,39.78079585,0.292086726,1.251058688,1.927257525,12.77593995,0
128.6953125,54.78474334,-0.109724256,-0.410637831,1.87541806,16.60671474,0
150.390625,45.65482491,-0.285938738,0.162233995,2.570234114,19.49052382,0
130.3828125,39.84405561,-0.158322759,0.389540448,1.220735786,14.37894124,0
123.078125,49.09821302,,-0.226149128,3.559364548,20.61566572,0
110.78125,53.46610163,0.148391679,-0.095762199,3.297658863,20.56411853,0
88.609375,35.04266025,0.794415553,2.964896881,1.772575251,15.54334054,0
130.9609375,51.28587195,,-0.584550434,1.940635452,13.09225003,0
122.9453125,43.73576708,,0.54465351,3.864548495,21.50624194,0
118.3515625,42.98302533,0.375338746,0.491319979,4.10367893,19.21453306,0
130.0859375,52.54120813,-0.095710749,-0.691816464,4.4590301,24.94306213,0
83.875,54.50114678,1.315388193,1.080489117,0.805183946,9.37341326,0
77.484375,35.21318653,,3.785564092,5.260869565,26.27976269,0
141.1484375,41.51883794,-0.147298828,0.749746171,0.739130435,10.66668181,0
131.8359375,46.1412196,,0.385516082,2.876254181,15.71409709,0
101.0546875,45.4148084,0.467537334,0.593194432,0.818561873,9.380280137,0
108.40625,45.34527909,0.292203713,0.420063242,2.190635452,17.08909701,0
85.7421875,38.9091984,0.53858888,1.649470926,1.215719064,13.89504208,0
98.34375,34.5648027,0.551081961,2.731646256,3.675585284,22.78032594,0
99.8359375,52.97328002,0.708388617,0.425973637,3.719899666,,0
116.171875,52.47486145,0.376198662,-0.243957767,9.760033445,46.28364391,0
100.1171875,46.4811153,0.590949581,0.63812518,9.970735786,37.05105823,0
138.2421875,55.14324331,-0.133974213,-0.742404267,4.984949833,25.52239703,0
131.1953125,49.26444246,-0.09138718,-0.335442519,2.587792642,16.70098484,0
124.3125,62.4127829,,-0.770790084,2.887959866,16.73617301,0
119.921875,52.96706072,,-0.249491312,1.801003344,13.93458915,0
117.625,41.63982469,0.111465948,0.440448251,1.716555184,12.32519621,0
86.0390625,39.64853448,0.811157722,1.959578216,2.303511706,16.43159595,0
105.1875,47.79836392,,0.613500932,2.509197324,18.21918985,0
122.1328125,49.43878334,0.169301441,-0.180137727,15.9180602,57.00312414,1
115.2109375,59.40218487,,-0.950975107,1.371237458,11.8087877,0
125.6328125,39.61156537,,0.862036047,1.885451505,14.22064855,0
111.2734375,47.38204348,,0.229900707,1.93645485,12.79714285,0
84.2890625,45.67345926,0.736774363,1.089882188,1.718227425,,0
120.7890625,49.92864476,0.197228608,-0.232970354,3.47909699,17.605356,0
105.3046875,44.09534389,0.275058073,0.80062697,5.296822742,24.83156685,0
103.25,42.4893369,0.324832774,0.868001057,2.304347826,17.85245216,0
48.859375,32.71222401,4.292333086,22.99204784,23.60953177,52.01613021,1
136.265625,48.79108595,-0.033902547,-0.235910148,2.995819398,17.13894085,0
125.8203125,58.37505803,0.05079841,-0.610335937,2.341137124,17.28578437,0
126.7421875,43.63131152,0.538022095,0.563326151,3.240802676,18.77731341,0
122.328125,52.65128639,,-0.498774663,1.777591973,13.48940001,0
115.65625,43.25983225,,0.60706264,2.659698997,,0
31.7578125,33.53140927,5.142496671,28.03449466,29.35785953,,1
116.53125,41.3651683,0.222648494,0.789586786,2.162207358,16.53466339,0
126.5234375,49.87374134,-0.094408436,-0.056403706,2.092809365,,0
94.4609375,41.5398721,,0.940005029,3.432274247,19.04289108,0
78.421875,33.08171922,2.05681164,9.630447686,2.002508361,19.73526698,1
115.953125,39.04541814,,1.38792787,1.706521739,15.76998093,0
97.0390625,38.27846211,0.388932381,1.881108187,1.85367893,17.68819954,0
90.1875,42.3887791,0.505197783,1.0086662,2.058528428,16.94946016,0
109.9296875,45.6457459,0.179596455,-0.006525724,1.174749164,10.99781361,0
118.6171875,45.82032182,0.280953114,-0.370234429,1.422240803,15.52616112,0
117.2578125,37.75129263,-0.102569494,1.317212361,1.372909699,14.25618689,0
125.03125,48.52060411,-0.008674895,0.214810109,5.809364548,27.71532506,0
117.0390625,68.91609508,0.004967201,-1.342554186,73.5819398,96.2136739,0
101.0703125,34.21580948,,2.891396813,1.336956522,15.63326588,0
113.625,45.36621816,0.301664093,0.202084683,2.105351171,13.81612182,0
92.40625,37.06106395,0.512663013,1.793892738,3.504180602,24.04018687,0
125.203125,50.54922715,-0.125812112,-0.200351374,2.387959866,19.12824145,0
119.5234375,50.39546186,0.348613871,0.188678463,1.540133779,13.04305558,0
104.9375,49.4369469,0.343525585,0.330185071,2.321070234,14.81233523,0
118.9140625,56.14226173,0.069999984,-0.761116776,43.07692308,81.73403377,0
109.9375,53.20152577,,-0.277569844,2.053511706,14.00646576,0
135.1484375,57.74203,0.097028348,-0.668818021,3.462374582,24.19947944,0
119.828125,51.19541443,0.550760467,0.117346537,2.401337793,15.40841314,0
103.1171875,40.17435071,0.515905298,1.01730767,11.74749164,42.96013691,0
25.6796875,29.9752329,6.935822553,50.08672082,16.84866221,46.49274054,1
139.2109375,45.74054758,-0.002916084,-0.000888521,2.20819398,,0
98.75,47.6758259,,0.350263296,1.961538462,14.9852277,0
107.34375,47.33828351,,0.401994337,7.762541806,,0
95.1484375,46.66856039,1.054643907,1.925756371,99.30602007,102.4645709,1
120.8828125,51.85069025,-0.041628469,-0.290913068,10.31605351,38.12396752,0
129.375,44.56841651,0.049779493,0.506330188,3.60451505,21.13303805,0
124.375,52.59812259,0.262940935,-0.191775835,3.061036789,16.48234447,0
136.1640625,40.64898856,0.263539486,0.934924943,1.281772575,15.00406976,0
126.4921875,39.87499923,0.088909395,1.279481426,106.2140468,,0
52.109375,32.66119505,3.699436673,19.73857374,47.09197324,82.48933185,1
83.1484375,38.29451859,,4.05683926,6.010033445,30.57768602,1
99.59375,33.88063549,0.53145588,2.796015677,0.742474916,9.679076245,0
87.203125,42.08406011,0.811969301,1.658514439,1.204013378,11.84191512,0
113.875,52.67871368,0.110346681,-0.555870188,4.081103679,19.82345012,0
47.59375,38.53781372,3.064157395,10.29862309,152.0401338,60.60772268,1
132.234375,43.20978701,0.120973751,0.553818182,2.25,18.37618447,0
124.0546875,45.90416454,,-0.024383727,1.890468227,11.8224268,0
16.875,37.97429229,,21.78251449,117.6421405,48.98592758,1
86.6015625,37.38008741,0.60836699,1.973847609,1.963210702,17.85631947,0
102.1640625,50.13291355,0.315193451,0.257766093,4.173913043,25.78684535,0
97.78125,44.55227574,0.558987592,0.568107259,1.87541806,12.34463437,0
131.40625,48.10509938,-0.101815555,0.533579352,1.481605351,14.26248779,0
126.84375,55.06309414,,-0.426159482,1.586956522,14.15371763,0
92.8203125,41.1613505,0.343580615,1.147198222,4.088628763,23.40108703,0
80.40625,42.85229674,1.314132723,3.047810576,78.35702341,,0
125.265625,55.52202327,-0.224674013,-0.322379496,4.654682274,24.13802257,0
88.7734375,32.70588987,0.758554843,4.0889698,22.2993311,62.94490371,0
96.328125,45.18004077,0.475082126,0.671795393,0.430602007,9.558009825,0
70.09375,44.81253269,,2.383786223,1.91638796,15.28534718,1
122.578125,49.84187643,0.237174316,-0.105429696,4.963210702,27.22770914,0
123.6796875,54.93517964,0.241887172,-0.470348603,21.70568562,59.02141214,0
125.4140625,51.93633834,0.014099306,-0.108112325,2.851170569,22.43130555,0
105.0859375,54.00275273,0.491679224,0.169211146,3.673076923,21.8278682,0
97.890625,48.27674686,,0.191885635,6.790133779,33.23721777,0
112.5078125,48.80797772,0.171710078,-0.063509204,2.367056856,17.96726543,0
123.5546875,49.52931717,0.176383079,-0.166150492,0.795150502,12.56896733,0
103.9921875,52.333142,,-0.220965368,3.06270903,19.98545242,0
94.6171875,45.02553461,0.302057966,0.369977432,0.557692308,8.925229133,0
109.7578125,50.51310877,,-0.265937745,0.980769231,11.71735691,0
120.71875,43.12571331,0.257893335,0.672588179,2.163879599,16.56919916,0
111.5625,50.56551289,0.374642466,-0.283667004,1.787625418,,0
156.0625,42.57103439,-0.73576569,1.387338706,180.3729097,39.97176765,0
108.0390625,51.91615872,0.044885365,-0.605976502,1.06187291,14.91591318,0
119.8125,58.06283638,-0.001550634,-0.624844215,3.673913043,20.59221096,0
102.5625,48.73569502,0.233039013,-0.114324994,2.472408027,18.54633737,0
117.2265625,59.64441702,0.199199572,-0.916841484,5.764214047,27.08359888,0
81.71875,42.62077279,,2.167798853,3.02090301,20.88506686,0
108.5234375,43.48975541,0.410858152,0.603572,2.230769231,14.56568296,0
108.5390625,39.51303233,0.130531573,1.102368188,2.81270903,18.87908291,0
148.75,42.92362403,-0.213927538,0.556194166,1.148829431,12.22043591,0
148.34375,51.68813293,-0.355294877,0.064232539,2.919732441,18.38573804,0
93.0859375,51.14944821,1.298184844,1.792965793,126.8704013,97.17698793,1
100.3125,41.92548263,0.643840942,0.838476388,1.650501672,13.89857881,0
86.9765625,48.25752287,1.664957245,3.479541913,22.90384615,55.94717963,1
111.0234375,40.88196899,0.122113085,1.193418933,2.673076923,15.56239929,0
109.328125,40.83428962,0.411973,0.860075813,1.734949833,15.44682807,0
96.2109375,42.77076476,,0.406184684,3.190635452,21.5416788,0
99.3125,44.92750236,,0.573412459,4.806856187,25.32105526,0
110.53125,45.47457007,0.187773755,9.80E-05,1.943979933,18.51364964,0
106.3515625,50.00837271,0.143923086,-0.185732397,2.964882943,23.07017296,0
93.4140625,32.92190744,0.541928639,3.546033051,1.954849498,14.50808683,0
128.8125,52.5447354,0.164181993,-0.400675366,2.316889632,17.65014185,0
113.5234375,43.84382169,0.267889372,0.229945497,3.074414716,19.92872704,0
54.4140625,32.63637908,3.140457942,15.94178552,91.65384615,75.6279105,1
111.5,44.4789276,0.369225064,0.377322825,0.971571906,11.42201394,0
121.2265625,50.14871865,0.245467997,-0.265105166,2.66638796,16.70599318,0
142.875,54.62886142,-0.174936833,-0.274525201,3.576086957,20.44357755,0
87.4453125,38.90429134,0.638496694,1.80008254,4.086120401,23.83317384,0
142.8359375,47.32298882,,-0.075690274,5.855351171,28.86955983,0
46.2578125,45.56661437,3.097241596,9.697285897,84.49247492,75.77417014,1
118.2109375,45.62031694,0.206816886,0.154104987,2.642976589,16.10590346,0
88.96875,40.01072854,0.81622932,1.834706305,42.59698997,71.08033839,0
120.515625,45.90189681,0.479570299,0.180521411,2.849498328,15.82172075,0
101.96875,43.65309581,0.302174201,0.293891158,3.85367893,21.11173083,0
119.1328125,52.61466215,0.223922309,-0.228760359,1.752508361,,0
117.265625,46.8061969,0.39359371,0.127416627,2.050167224,17.53303118,0
112.0078125,54.19200473,0.167162487,-0.447538557,2.843645485,16.27824948,0
157.5234375,41.84438523,-0.358968128,1.245268054,6.5,28.39518955,0
110.7890625,51.93124245,0.1791768,-0.494975109,1.272575251,13.44396087,0
93.9375,45.40473372,0.371352159,0.294220307,1.785117057,15.19686244,0
141.2890625,56.34147456,0.033028781,-0.545662326,1.762541806,14.50667479,0
131.625,49.0274158,0.016824426,-0.091764454,1.663879599,,0
100.140625,43.78333273,0.26043534,0.620794369,1.274247492,11.43931373,0
120.265625,55.93934835,0.247771206,-0.567735327,3.72909699,19.06037379,0
134.59375,51.01905856,-0.018033735,-0.337950979,2.075250836,17.32743942,0
136.4609375,42.44792809,-0.260856164,0.128375425,2.789297659,16.22008187,0
120.0546875,46.82736056,0.061873925,0.135568917,4.58277592,25.20592125,0
130.9453125,53.60493631,-0.06495473,-0.539663837,0.527591973,8.235054846,0
15.4140625,43.69345048,4.383482162,18.59713382,134.4540134,73.19321152,1
112.2109375,44.86362188,0.039719729,0.087412857,1.801839465,14.15685057,0
129.125,56.10620509,,-0.447939982,2.455685619,15.59801922,0
117.34375,51.60735738,,-0.257638844,1.398829431,13.60032579,0
109.6015625,55.03739352,0.214880245,-0.362173078,2.529264214,,0
110.1953125,54.47549027,0.489785147,-0.031921393,19.28010033,56.00214376,1
37.3359375,27.64882382,4.967325025,32.75392671,64.1229097,91.89896905,1
104.5078125,46.76286522,0.287761297,0.028932317,3.816053512,23.76022103,0
115.5546875,54.40556736,0.027173531,-0.330743906,2.246655518,14.42887749,0
111.6953125,46.71398322,0.305508727,0.126119979,4.356187291,26.95283047,0
112.125,42.28622707,,1.279808349,2.122909699,13.36041839,0
82.34375,40.94364219,,1.505166171,2.627926421,14.84291852,0
128.78125,45.69958587,0.002629994,-0.151137971,2.930602007,21.89495368,0
134.2109375,56.06715454,-0.414526633,-0.614583864,160.1647157,33.58153547,0
126.4609375,45.48985161,0.311779385,0.082668695,48.4958194,85.52783671,0
132.984375,50.75061335,-0.111620993,-0.268205362,2.183946488,14.19593928,0
130.484375,45.63321576,0.141510594,0.231174139,2.972408027,18.30926464,0
130.0234375,50.4099545,0.168292221,-0.289373182,1.825250836,13.57619638,0
112.3203125,41.46118923,0.233953313,0.597433201,2.838628763,21.62352428,0
130.3515625,49.58209572,,-0.666486148,4.04180602,27.00365251,0
110.328125,46.95528281,0.408488089,0.357200642,4.47909699,22.59947312,0
66.3671875,39.47722268,2.048419995,7.171228861,5.870401338,30.94448195,1
81.6875,38.70778951,1.495076427,4.399461454,21.39381271,58.69433258,1
143.0234375,54.12030361,-0.189525873,-0.523692053,8.850334448,36.72245413,0
101.6953125,47.52541402,0.402180361,0.239359495,2.717391304,19.67547066,0
116.6171875,52.47784072,0.03481704,-0.323890928,76.10367893,,0
132.375,47.95130994,0.09553792,-0.081961962,2.719899666,21.86506901,0
128.8125,46.99613515,0.20172824,0.356539669,2.227424749,,0
162.6953125,53.86478421,-0.862087295,0.57920744,121.2023411,98.9265928,0
138.71875,53.65091703,,-0.45088077,2.759197324,17.94525885,0
109.7890625,45.37855571,0.043877196,0.142992566,4.564381271,,0
47.7578125,32.27802709,3.746990403,18.27576439,29.48327759,54.05697064,1
115.3515625,49.30035336,0.053728324,0.038934547,2.350334448,13.24745858,0
155.2109375,44.05849314,-0.320214395,0.42577737,13.19565217,,0
104.28125,44.49665323,0.505881257,0.798319244,2.113712375,,0
138.1015625,47.93531446,-0.181826908,-0.28374591,3.27090301,16.96381718,0
116.375,42.05149373,0.195421032,0.613849538,117.562709,68.70314637,0
92.890625,35.92575555,0.47653015,2.315528355,1.54180602,,0
132.59375,47.00655498,-0.030834766,0.283897676,3.079431438,15.86558965,0
115.234375,46.68971454,0.289336391,0.380396524,2.262541806,16.3280941,0
109.25,49.82547667,0.195896945,-0.084598609,3.155518395,17.11155298,0
113.4296875,53.73178232,0.198426986,-0.225134084,15.34866221,50.42663806,0
128.8046875,57.42890423,-0.060550293,-0.44881171,3.105351171,19.07055913,0
121.4453125,46.87663474,0.243944151,0.472798622,3.311036789,20.55464807,0
129.9765625,42.15697319,-0.127072279,0.334076539,3.101170569,,0
129.3984375,51.10350096,0.00151561,-0.40223347,3.116220736,18.16449469,0
115.2421875,48.4865874,,-0.018098816,4.612040134,22.45467353,0
90.1328125,38.85457082,0.586739061,1.675733418,3.775919732,21.38666845,0
80.28125,36.89786103,0.948061938,2.766860712,0.727424749,11.20854087,0
94.6640625,38.65740496,0.590923846,1.655762547,0.97993311,11.8077379,0
91.7734375,42.46969781,1.547537612,3.486250189,150.5443144,92.77363329,1
111.8984375,48.46871411,0.03570384,-0.217656177,1.596153846,11.29528945,0
76.96875,37.20360733,,3.130282796,1.382107023,13.22080228,0
130.328125,39.50002163,-0.179130596,0.406516224,2.245819398,18.91000799,0
115.2421875,44.0560272,0.019827982,-0.130603305,8.932274247,34.03949008,0
122.4140625,60.72061112,0.054195214,-0.775542338,5.248327759,,0
127.46875,48.95006025,-0.18978115,0.122562328,1.709866221,17.11099716,0
75.1640625,37.05713016,0.795076518,2.875512424,8.95819398,36.412399,0
135.90625,51.0414105,-0.299852841,-0.166588384,3.54264214,21.53524034,0
142.4296875,45.6078193,-0.191066054,0.384655737,2.433946488,17.68560867,0
116.4140625,51.14188709,0.059016108,-0.011105393,1.195652174,12.13249794,0
119.0546875,54.03041802,0.162346496,-0.522796705,6.133779264,28.42264329,0
134.4140625,52.34165516,-0.158458735,-0.354229931,5.510869565,,0
143.3359375,42.58067295,0.006658376,0.272137975,0.581939799,8.384717439,0
36.234375,30.64195561,4.772927847,27.21067157,78.57859532,77.08176398,1
103.9140625,44.64828303,0.458696401,0.887063049,0.617056856,10.38057631,0
126.859375,45.45150822,0.001818485,0.203492558,3.389632107,20.38226718,0
24.484375,41.16544067,4.347698018,18.75114241,109.7892977,82.21609152,1
22.859375,33.00419821,5.198502699,28.10315333,73.95819398,63.18079323,1
90.640625,35.70467721,0.521520073,2.543200349,1.919732441,17.48550031,0
127.2890625,54.01405378,0.171367144,-0.66339054,2.839464883,20.30406769,0
154.984375,46.20250676,-0.774768832,1.336436488,0.757525084,10.63783878,0
157.96875,44.23515597,-0.365303753,0.358717356,0.493311037,8.245448044,0
121.828125,44.32781107,-0.031664899,0.255224592,2.060200669,13.76910851,0
124.796875,45.09804586,0.286939643,-0.171916468,5.556020067,25.38399488,0
122.4375,50.9489251,0.141865082,-0.30226579,2.897993311,14.67341108,0
127.09375,48.33306281,-0.146077665,0.079625891,4.362876254,,0
127.4609375,54.57776882,-0.03797252,-0.45678437,4.184782609,24.18394121,0
105.328125,47.6964866,0.239106432,-0.25680706,2.351170569,15.11733673,0
135.0859375,44.73062209,,0.161804217,83.79347826,87.11726609,0
128.15625,56.20337477,0.095720313,-0.490658637,1.975752508,15.55791577,0
116.8359375,45.52759763,0.162573818,0.111272588,1.487458194,15.39531516,0
125.2421875,48.21221741,-0.082234647,-0.152250617,1.205685619,11.42736994,0
9.484375,36.07348931,5.542155462,31.16068794,112.7550167,46.46298217,1
118.359375,54.15093697,0.146016901,-0.01777774,3.855351171,23.74146521,0
111.328125,47.50199163,0.411758682,0.643980829,2.096153846,17.1562742,0
106.140625,54.24780156,0.224795406,-0.373265484,4.696488294,27.02598194,0
116.734375,45.78644115,0.146766318,-0.185168803,2.005852843,17.0295572,0
105.7578125,42.6073545,0.544402251,0.873942396,1.440635452,13.47438996,0
93.4453125,42.80256428,,0.700651469,3.486622074,22.30296083,0
105.0390625,37.72399815,0.28637184,1.473811021,1.453177258,12.97735286,0
119.5859375,33.61745439,0.046232199,1.876971985,2.690635452,22.39784568,0
108.1328125,52.02153567,0.323158357,-0.159010997,1.925585284,12.48170491,0
130.6328125,55.36129502,,-0.429760698,2.605351171,21.23868429,0
133.296875,53.96792441,0.0179708,-0.389332962,10.77090301,,0
106.5625,50.99061648,0.417306755,-0.08887609,3.994147157,24.13962588,0
127.3203125,47.78482591,-0.210849934,-0.151054308,9.519230769,38.42110186,0
130.25,46.40177798,0.198492688,0.24098052,2.239130435,19.92396938,0
