Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class
61843,954.292,347.1065222,227.5669307,1.525294212,0.755098621,62526,280.6081844,0.775908361,0.989076544,0.853370935,0.80842095,0.005612705,0.001478775,0.653544432,0.99684754,1
66708,1038.033,396.2373656,219.8449661,1.802349049,0.831962753,68860,291.4365515,0.622473546,0.968748185,0.777974681,0.735510017,0.005939878,0.001072288,0.540974985,0.97502575,6
79701,1082.378,384.9517294,264.5390641,1.455179146,0.7264677,80706,318.5568473,0.819412744,0.987547394,0.854900797,0.827524136,0.004829949,0.001397156,0.684796196,0.996501143,1
26127,590.039,216.8729437,153.7995856,1.410100962,0.705038451,26350,182.3894997,0.719990079,0.991537002,0.943057064,0.840997021,0.008300721,0.002561377,0.70727599,0.997330554,2
57744,947.678,342.4605385,215.3862585,1.589983228,0.777455903,58657,271.1493025,0.720880877,0.984434935,0.807969806,0.79176802,0.005930669,0.001437723,0.626896598,0.996755076,1
32165,687.458,256.063784,160.6201245,1.594219808,0.778805028,32681,202.3703287,0.771972352,0.984211009,0.855265747,0.790312185,0.007960945,0.001915751,0.62459335,0.995739091,2
74810,1036.905,399.9959289,239.3258913,1.671344152,0.801256637,75543,308.6276889,0.795766408,0.990296917,0.874362617,0.771577075,0.005346824,0.001168942,0.595331183,0.995003291,5
36851,707.882,261.6030763,179.8202948,1.454802844,0.726299514,37279,216.6105964,0.712041581,0.988519005,0.924139222,0.82801242,0.007098941,0.002058357,0.685604568,0.997419476,2
37891,713.155,227.0114265,212.784271,1.066861876,0.348447064,38377,219.6458959,0.783665281,0.987336165,0.936220331,0.967554362,0.00599117,0.003238866,0.936161443,0.998754954,7
47791,873.56,368.740375,165.7711303,2.224394407,0.893249854,48367,246.6766934,0.806122965,0.988091054,0.786992335,0.668971206,0.007715687,0.0009532,0.447522475,0.99546649,6
60633,957.86,365.2227575,212.5224049,1.718514138,0.813261752,61556,277.8494796,0.705773484,0.985005523,0.830452593,0.760767159,0.006023498,0.001244617,0.57876667,0.994618705,5
30487,641.545,235.917663,164.9184008,1.430511464,0.715072135,30790,197.0209481,0.736187578,0.990159143,0.930829858,0.835125889,0.007738304,0.002321846,0.697435251,0.997689123,2
51305,907.517,368.1932867,179.6070921,2.049993029,0.872951764,52095,255.5847312,0.739851467,0.984835397,0.782816584,0.694159129,0.007176558,0.001027856,0.481856896,0.987803279,6
43292,777.472,286.5200199,192.6449086,1.487296093,0.740223334,43761,234.7788031,0.756244978,0.989282695,0.900011377,0.819415003,0.006618313,0.001840529,0.671440948,0.998631498,4
37804,723.857,262.0789411,184.8432281,1.417844428,0.70891294,38421,219.3935909,0.732295057,0.983941074,0.906655001,0.83712789,0.006932572,0.002100107,0.700783104,0.993601419,2
41240,772.337,289.1250411,181.9701687,1.588859554,0.777095866,41803,229.1471118,0.704186872,0.986532067,0.868790051,0.792553668,0.007010791,0.001706324,0.628141316,0.998028332,4
87843,1160.9,466.2819801,241.9101475,1.927500706,0.854891665,88804,334.432626,0.742544379,0.989178415,0.819082036,0.717232577,0.005308129,0.000866485,0.514422569,0.991549865,5
47056,803.179,298.078954,201.613242,1.478469127,0.736557162,47605,244.7724658,0.706122449,0.988467598,0.916642906,0.821166548,0.006334558,0.001776728,0.6743145,0.996953171,4
54160,929.492,349.4594503,202.9347314,1.722028791,0.81411022,55623,262.5997977,0.749505266,0.973697931,0.787765954,0.75144569,0.006452353,0.001269078,0.564670625,0.972379074,6
173108,1591.411,572.6616553,388.984863,1.472195218,0.733899802,175235,469.4762519,0.761168566,0.987862014,0.858938939,0.819814366,0.003308118,0.000921771,0.672095595,0.989455921,3
64429,952.229,358.2573631,229.9439759,1.558020217,0.766838421,65054,286.4149972,0.731781836,0.990392597,0.892911564,0.799467162,0.005560499,0.001401187,0.639147743,0.995805104,5
30200,639.057,234.246627,164.556349,1.423504036,0.711691777,30517,196.0913926,0.719767386,0.989612347,0.929260794,0.837115117,0.007756511,0.002349562,0.700761719,0.997537136,2
30086,640.508,236.9364386,162.7266285,1.456039744,0.726851703,30409,195.7209364,0.824725877,0.989378145,0.921563357,0.826048275,0.007875305,0.002261876,0.682355753,0.993537096,2
51146,848.932,330.9468295,197.3879853,1.676631072,0.802662024,51561,255.1883809,0.813701158,0.991951281,0.891816965,0.77108574,0.00647063,0.001411032,0.594573219,0.996879933,4
27854,619.09,233.6339354,152.9888527,1.527130449,0.75578235,28142,188.3210405,0.776309922,0.989766186,0.913250371,0.806051741,0.008387806,0.002184137,0.64971941,0.992206294,2
50135,841.825,314.4967998,204.6745769,1.536569927,0.759249046,50970,252.6536455,0.711801119,0.983617814,0.889011226,0.803358399,0.006272999,0.00161173,0.645384717,0.991678747,4
35702,689.386,233.5272374,194.8038188,1.19878162,0.551491834,36067,213.2069376,0.783970136,0.989879946,0.944011947,0.912985311,0.006541013,0.002803367,0.833542179,0.999235043,7
30780,649.115,244.5675909,160.8532001,1.520439697,0.753276057,31178,197.9654343,0.708759326,0.987234588,0.917984164,0.809450809,0.007945666,0.002104127,0.655210612,0.996208225,2
52530,831.059,296.6304835,225.9183413,1.312998678,0.648029319,52917,258.6180065,0.749571918,0.99268666,0.955770343,0.871852425,0.005646878,0.002012612,0.760126652,0.998045289,7
43159,782.565,282.2424096,195.095726,1.44668679,0.722630399,43661,234.4178865,0.753250606,0.988502325,0.885605687,0.830555149,0.006539596,0.001919573,0.689821855,0.997956165,4
38688,760.889,294.4626318,168.896273,1.743452514,0.819153362,39324,221.9438927,0.715728716,0.983826671,0.839737469,0.753725155,0.007611214,0.001515255,0.568101609,0.990458178,4
51860,903.986,373.0972343,179.9949951,2.072820047,0.875932023,53096,256.963427,0.628773734,0.97672141,0.79747847,0.688730452,0.007194316,0.000998542,0.474349636,0.983241435,6
38701,718.151,248.2347968,199.6790345,1.243169056,0.594093726,39125,221.9811785,0.764600126,0.989162939,0.942975723,0.894238766,0.00641417,0.00253008,0.799662971,0.994116262,7
42504,784.858,307.9478154,176.2837941,1.7468867,0.819941745,42894,232.6322712,0.702255266,0.990907819,0.867076644,0.755427574,0.007245149,0.001455454,0.57067082,0.996897266,4
38193,723.468,273.1959579,178.4052416,1.531322485,0.757331771,38538,220.5194729,0.777228327,0.991047797,0.916969697,0.807184245,0.007153037,0.0018731,0.651546405,0.997727659,2
56161,936.82,391.1434144,183.9732217,2.126088845,0.882481435,56596,267.4068175,0.744465654,0.992313944,0.804141339,0.683654148,0.00696468,0.000938484,0.467382993,0.993697769,6
44782,765.251,272.7314485,209.398835,1.302449693,0.640708804,45136,238.7848682,0.74918861,0.992157037,0.960960503,0.875531112,0.006090203,0.002207485,0.766554727,0.998398969,7
42692,777.834,293.4051912,186.0652447,1.576894125,0.773203499,43232,233.146183,0.800074963,0.987509252,0.886711864,0.794621874,0.006872604,0.00169022,0.631423923,0.995688675,4
48467,827.697,307.0635192,202.0145132,1.520007223,0.753112627,49135,248.4151787,0.753939488,0.986404803,0.889023499,0.809002578,0.006335517,0.001674023,0.654485171,0.994822188,4
38446,726.487,270.3851735,181.7328929,1.487816372,0.740436831,38865,221.2486554,0.751074471,0.989219092,0.915388245,0.818272143,0.007032856,0.001944924,0.669569301,0.996196168,2
28819,637.061,240.712885,153.1319163,1.571931514,0.771557137,29320,191.55545,0.741458269,0.982912688,0.892332546,0.795783948,0.008352576,0.002066241,0.633272092,0.995460359,2
61153,988.076,330.529591,236.1084807,1.399905628,0.699805064,62432,279.0383807,0.746496582,0.979513711,0.787130843,0.844216035,0.005404961,0.001693506,0.712700713,0.997713739,1
55703,966.607,387.9572417,184.7648578,2.099735016,0.879309612,56585,266.3142173,0.671071971,0.98441283,0.749184145,0.686452497,0.006964746,0.000953953,0.471217031,0.9894309,6
41861,773.212,290.9107511,183.8934817,1.581952489,0.774862159,42423,230.8659364,0.743798863,0.986752469,0.879877661,0.793597127,0.006949446,0.001700319,0.629796401,0.996307984,4
77260,1056.803,401.5416968,246.4067866,1.629588626,0.789576762,77980,313.6406977,0.803460934,0.990766863,0.869313638,0.78109123,0.005197278,0.001193336,0.610103509,0.994217739,5
33428,679.713,251.6475609,169.4683023,1.484924068,0.739246343,33815,206.3052387,0.705902228,0.988555375,0.909220261,0.819818153,0.007528047,0.002097646,0.672101805,0.998020146,2
76415,1079.065,421.8737338,232.9591082,1.810934704,0.833710998,77948,311.920823,0.761416515,0.980333043,0.824694824,0.739370096,0.005520824,0.001017727,0.546668139,0.989980304,5
74267,1049.271,408.7938996,232.7689244,1.756221973,0.822057763,75168,307.5055792,0.739070726,0.988013516,0.847677011,0.752226439,0.005504381,0.001087133,0.565844615,0.993748746,5
36849,711.732,256.8210887,182.995408,1.403429143,0.701631058,37314,216.6047183,0.76706426,0.987538189,0.914118684,0.843407056,0.006969554,0.002175373,0.711335462,0.998308917,4
46602,810.528,306.2855741,194.3222826,1.576173201,0.772965512,47100,243.5888119,0.761470588,0.989426752,0.891411792,0.795299656,0.00657237,0.001621903,0.632501543,0.996931982,4
81940,1222.335,396.7937766,263.548622,1.505580919,0.747558961,84256,323.0003844,0.722574956,0.972512343,0.689168357,0.814025832,0.004842492,0.0013116,0.662638056,0.997655213,1
46550,801.999,299.4319868,198.8750105,1.505629018,0.747577813,46954,243.4528718,0.796216475,0.991395834,0.909456426,0.813048981,0.006432481,0.001733904,0.661048646,0.995294024,4
27888,618.792,228.801308,155.4945646,1.471442481,0.733578037,28201,188.4359425,0.758176331,0.988901103,0.915246029,0.823578957,0.008204292,0.002328316,0.678282298,0.998053387,2
71968,1016.094,387.0887561,238.2321232,1.624838628,0.788179263,72580,302.7086116,0.834798747,0.991567925,0.875954452,0.782013445,0.005378623,0.001240817,0.611545028,0.993661984,5
28856,616.758,219.7039144,167.5953485,1.310918927,0.646606552,29176,191.6783772,0.758869165,0.989032081,0.953271064,0.872439518,0.007613804,0.002720964,0.761150713,0.997806876,2
65935,1007.87,368.8649179,228.9836257,1.610879017,0.783985542,66901,289.7430748,0.681766482,0.985560754,0.815674411,0.785499137,0.005594372,0.001313754,0.617008895,0.993926682,1
66931,1037.359,341.6177344,250.189667,1.365435026,0.680909758,68309,291.9232707,0.779699914,0.979826963,0.781590045,0.854531956,0.005104029,0.001678828,0.730224863,0.997074605,1
191042,1677.604,629.0483912,389.4610204,1.615176765,0.785290653,193440,493.1959338,0.775250988,0.987603391,0.853021179,0.784034966,0.003292723,0.000767497,0.614710827,0.992866646,3
40711,781.572,318.9250429,163.1323745,1.955007667,0.859279143,41251,227.6726929,0.803089184,0.986909408,0.837497751,0.713875244,0.007833879,0.001255006,0.509617865,0.996306832,6
48650,890.44,372.9335252,167.2397494,2.229933533,0.893811001,49301,248.8837155,0.586922427,0.9867954,0.771051501,0.667367503,0.007665643,0.000937969,0.445379384,0.993166424,6
39356,733.027,271.7184443,184.900836,1.469536051,0.732760267,39758,223.8517713,0.80176014,0.989888827,0.920409034,0.823837233,0.006904117,0.001961795,0.678707786,0.99738556,2
37085,715.857,268.8633818,176.210685,1.525806348,0.755289627,37533,217.2972354,0.797835721,0.988063837,0.909401351,0.808206882,0.007249923,0.00190811,0.653198364,0.99665421,2
46863,867.433,347.4427551,172.1287909,2.018504594,0.868655702,47538,244.2699834,0.700702751,0.985800833,0.782650867,0.70305102,0.00741401,0.001117327,0.494280737,0.997707938,6
48868,885.296,313.6299142,198.9725576,1.576247086,0.772989921,49648,249.4407145,0.695877536,0.984289397,0.78353324,0.795334575,0.0064179,0.001584062,0.632557086,0.997066264,1
35833,698.409,263.0078589,174.0388501,1.511202003,0.749746725,36117,213.5977355,0.772829228,0.992136667,0.923152349,0.812134422,0.007339822,0.001969595,0.659562319,0.996731898,2
51321,868.552,319.725866,205.8437782,1.553245227,0.76518258,52228,255.6245815,0.738166127,0.982633836,0.854896078,0.799511734,0.006229923,0.001570225,0.639219013,0.99286388,4
54652,875.653,329.681452,213.0386235,1.547519631,0.763172039,55418,263.789855,0.786133487,0.986177776,0.89567787,0.800135565,0.006032377,0.001525185,0.640216923,0.990748257,4
35879,698.476,265.3647556,172.3769263,1.539444758,0.7602891,36174,213.7347927,0.790147111,0.991844972,0.924160108,0.805437754,0.007396102,0.001920041,0.648729976,0.99868396,2
68496,991.032,385.057987,228.0131804,1.688753195,0.805825673,69171,295.3164673,0.777709653,0.990241575,0.876394652,0.766940246,0.005621613,0.001199739,0.588197341,0.993320139,5
36878,722.771,264.0097476,178.2811467,1.480861844,0.737559235,37329,216.689935,0.758900276,0.987918241,0.887106551,0.820764903,0.007159004,0.002004045,0.673655027,0.997590025,2
35022,670.696,231.8361853,192.6036331,1.203695806,0.556608864,35293,211.1667477,0.791779707,0.992321424,0.978361547,0.910844644,0.00661973,0.002810589,0.829637966,0.99863174,7
54064,893.898,338.7673701,207.7749483,1.630453396,0.789829609,55194,262.366962,0.724271897,0.97952676,0.850241125,0.774475304,0.006266043,0.001390604,0.599811997,0.977965507,6
34750,675.599,223.1988366,198.5282098,1.124267613,0.456997571,35091,210.3451311,0.805069039,0.990282409,0.956724018,0.942411414,0.006422988,0.003125209,0.888139273,0.99850622,7
59088,977.984,406.9518663,188.5342666,2.158503458,0.886209899,60601,274.2866716,0.651825703,0.975033415,0.776328723,0.674002737,0.006887217,0.000876739,0.454279689,0.98056428,6
48782,811.014,274.6782807,226.3339856,1.213597154,0.566594658,49312,249.2211297,0.802414712,0.989252109,0.931993242,0.907320116,0.00563073,0.002353893,0.823229794,0.999069335,7
27738,614.449,228.734106,154.8335586,1.477290247,0.73606115,28038,187.928493,0.81043651,0.989300235,0.923237262,0.821602411,0.008246236,0.002317834,0.675030522,0.997216007,2
48011,821.825,295.8616189,208.0512039,1.422061557,0.710987705,48640,247.2438144,0.718512421,0.987068257,0.893288862,0.835673837,0.006162372,0.001853851,0.698350763,0.993097773,4
57200,956.741,352.786447,206.9037954,1.705074798,0.809960425,58277,269.8690459,0.737893134,0.981519296,0.785266593,0.764964324,0.006167595,0.001302748,0.585170417,0.99775933,1
37277,710.193,264.78984,179.8084224,1.472622008,0.734081956,37684,217.8590152,0.802691645,0.98919966,0.928748324,0.822761988,0.007103303,0.002007877,0.676937289,0.99687275,2
57164,918.841,355.9684561,206.6538915,1.722534493,0.814231801,58135,269.7841088,0.744400458,0.983297497,0.850847531,0.757887684,0.006227144,0.001267325,0.574393741,0.989413032,6
41973,777.916,305.7267058,175.5005706,1.742026847,0.818824478,42458,231.1745735,0.657884013,0.988576947,0.871594472,0.756147792,0.00728389,0.001468824,0.571759483,0.99602037,4
73205,1084.621,371.9501875,251.3077429,1.480058605,0.737223531,74387,305.2990352,0.762591802,0.984110127,0.781978102,0.820806241,0.00508094,0.001422612,0.673722885,0.997149353,1
48688,829.382,305.7543086,203.321885,1.503794383,0.746857132,49210,248.9808968,0.740456854,0.9893924,0.889452147,0.814316887,0.00627987,0.001703351,0.663111992,0.997184089,4
54609,922.437,360.9467553,193.2920089,1.86736512,0.844526406,55383,263.6860601,0.719258732,0.986024592,0.806493104,0.730540048,0.006609657,0.001161274,0.533688762,0.99659178,6
25597,599.802,226.0067735,144.8345563,1.560447861,0.767673085,25898,180.5300879,0.806153943,0.988377481,0.894093862,0.798781758,0.008829424,0.002217301,0.638052297,0.995647342,2
89334,1152.216,445.9285908,256.8470289,1.7361641,0.81746208,90676,337.2589235,0.747164698,0.985200053,0.845588058,0.75630702,0.004991701,0.001007444,0.572000308,0.9930864,5
58757,951.819,386.0235519,195.4800903,1.974746131,0.862302098,59355,273.5173412,0.842382188,0.989925027,0.815005872,0.708550916,0.006569831,0.001021453,0.5020444,0.991410237,6
47082,821.528,317.0199066,189.9885105,1.668626728,0.80052811,47638,244.8400789,0.765013649,0.988328645,0.876637465,0.772317681,0.006733357,0.001477731,0.5964746,0.99529346,4
81511,1102.379,426.7298799,244.238197,1.747187316,0.8200105,82369,322.1537343,0.773202428,0.98958346,0.842877037,0.754935967,0.005235243,0.001048955,0.569928314,0.99577152,5
30256,640.605,241.4801146,159.7984478,1.511154319,0.749728295,30573,196.273115,0.705268065,0.989631374,0.926489981,0.81279204,0.007981231,0.002148658,0.6606309,0.998315238,2
50702,892.127,363.6502616,178.5447762,2.036745456,0.871171199,51307,254.0783174,0.615577005,0.988208237,0.80053733,0.69868867,0.007172306,0.001054322,0.488165857,0.994269591,6
29243,630.512,234.8169679,158.9357165,1.4774336,0.736121547,29597,192.9594362,0.777739362,0.988039328,0.924368367,0.821744007,0.008029852,0.00225857,0.675263214,0.997656561,2
41487,815.9,299.046841,177.0814896,1.688752684,0.805825541,42483,229.8323062,0.68917572,0.976555328,0.783155548,0.76854952,0.007208206,0.001551295,0.590668365,0.997492788,1
42558,776.179,299.3323869,182.0755208,1.644001267,0.793728624,43129,232.7800003,0.811927656,0.986760648,0.887702202,0.77766393,0.007033516,0.001586792,0.604761188,0.994228159,4
27517,610.178,225.0695203,156.0495214,1.442295486,0.720611374,27787,187.1783442,0.709823041,0.990283226,0.928747928,0.831646791,0.00817929,0.002413521,0.691636385,0.997544036,2
39578,734.744,275.5475876,183.226216,1.503865515,0.746885136,39954,224.4822369,0.705490196,0.990589178,0.921279933,0.814676836,0.00696214,0.001891751,0.663698348,0.998113057,2
40591,727.926,252.6683515,204.9644805,1.232742136,0.584769283,40944,227.3369006,0.795434058,0.991378468,0.962642765,0.899744266,0.006224738,0.002516386,0.809539745,0.997953755,7
43775,790.289,301.0104554,186.2298908,1.616338033,0.785641144,44402,236.0848599,0.803741921,0.985879014,0.880773308,0.784307839,0.00687631,0.001605024,0.615138787,0.994272217,4
27098,622.92,236.0994315,146.5264842,1.611308923,0.784116661,27476,185.7477999,0.691363694,0.986242539,0.877571585,0.786735482,0.008712799,0.002058981,0.618952718,0.997324038,2
36421,692.256,238.7034584,194.4487207,1.227590789,0.580017939,36776,215.3431157,0.794784506,0.990346965,0.955054758,0.902136555,0.006554006,0.002677785,0.813850364,0.999075211,7
