 Mean of the integrated profile, Standard deviation of the integrated profile, Skewness of the integrated profile, Mean of the DM-SNR curve, Standard deviation of the DM-SNR curve, Skewness of the DM-SNR curve,target_class
124.046875,48.95722932,-0.168790761,2.047658863,17.45343263,114.761837,0
121.65625,48.01195123,0.043582556,1.806856187,15.47250187,122.0063241,0
25.296875,39.15660851,19.67773429,88.72324415,57.10776788,0.945171619,1
91.4453125,48.05251174,0.189231658,97.15802676,83.53037585,-1.760189918,0
109.765625,48.81205736,0.200025875,5.35367893,30.04290958,35.64671247,0
127.5625,52.28284703,-0.295054664,1.97826087,13.57838124,144.6271741,0
125.6171875,46.40516558,0.059618686,3.551003344,20.01775735,78.19572694,0
105.125,47.65173134,0.147250455,2.413879599,14.81096408,178.3394993,0
121.6171875,53.27011373,-0.673012715,13.02508361,38.23826516,9.945361866,0
118.625,46.92247596,0.09192107,8.804347826,33.28746559,14.87227412,0
136.0234375,48.13968361,0.09592635,1.852006689,,165.0099698,0
139.375,55.16962479,-0.593557747,1.314381271,12.66370372,197.30212,0
118.1484375,52.85742761,-0.208373619,2.49916388,20.74347621,,0
125,51.52972443,-0.189421035,2.31270903,15.89711504,,0
66.796875,67.40286522,0.007024439,1.111204013,13.05853204,217.1949269,0
89.4375,39.44908705,2.225240098,1.358695652,12.83973503,192.2740508,0
105.5859375,48.06449563,0.267243652,1.028428094,11.73227808,243.1857067,0
51.9921875,34.21633749,11.62790615,32.16638796,69.39900803,2.286999481,1
154.5625,44.48222082,0.441707162,2.75083612,,98.43409024,0
28.375,27.64931057,45.94404838,141.8603679,82.89301685,-1.067880312,1
92.21875,33.67165386,3.488396068,2.419732441,20.53374933,97.33841449,0
102.015625,42.73775124,0.815390925,4.016722408,28.08389941,53.49054166,0
104.0078125,40.03367647,1.14512361,3.02006689,20.94201899,66.88190709,0
119.71875,49.87608669,0.033218251,2.098662207,13.57015581,130.5992633,0
128.25,43.5414673,0.09274797,13.97658863,46.34896845,9.950204104,0
128.71875,59.1539223,-0.66423662,2.290133779,13.31965893,132.4465678,0
148.0546875,55.45300778,-0.160510693,24.63795987,63.96070489,3.944087152,0
122.8359375,44.57626494,0.213490402,2.811036789,16.14683083,91.37379974,0
120.9453125,50.17458716,-0.203256018,3.450668896,,64.12064805,0
95.3203125,43.8963505,0.355686342,27.12040134,58.57514299,2.159064286,0
124.1171875,43.11532882,0.306221622,1.924749164,,105.6079146,0
100.203125,49.84340468,0.12210949,2.133779264,,100.8771482,0
115.9296875,50.67438696,-0.212935951,1.287625418,12.3234372,235.4903502,0
69.6953125,43.54318234,3.485575966,141.7809365,86.94584005,-1.042766735,1
100.7890625,41.81350939,1.117147026,3.063545151,18.98210675,83.96900848,0
85.234375,36.34910684,2.597287723,1.732441472,15.16443817,118.2813897,0
129.5859375,53.32675327,-0.558923185,1.388795987,,172.8331312,0
97.359375,43.46958965,0.20857665,4.959866221,27.68202261,37.59425345,0
120.7890625,49.19074042,-0.082511234,6.772575251,31.61169797,28.47968779,0
144.1875,47.65103455,-0.036875009,92.10535117,96.62971391,,0
114.2890625,44.23625358,0.911696383,0.972408027,12.57359903,248.7651662,0
120.4140625,44.02476706,0.146674589,2.423913043,14.62056542,111.1421712,0
106.7578125,45.98229042,0.312586573,1.306856187,15.98390662,190.4355883,0
85.3984375,44.20271836,3.693909489,11.95401338,44.68897037,14.07733523,1
94.0390625,47.6083308,0.559163435,7.966555184,31.20587403,21.87733746,0
169.5390625,57.06067253,0.624954452,127.6362876,94.41068219,-1.578509451,0
111.9375,43.65950462,0.527252519,2.261705686,13.34965478,133.1353765,0
115.7578125,47.62167739,-0.059239749,12.11705686,41.52963253,10.66807749,0
103.078125,45.89400311,0.397702335,4.193143813,20.08411209,,0
107.859375,44.80735402,1.100112246,1.529264214,,169.4863347,0
113.2578125,54.60572402,-0.311258869,2.330267559,15.86008389,126.6041526,0
126.3515625,53.5101611,-0.36687134,2.174749164,12.64681267,156.7049799,0
129.2734375,43.39871737,0.52384614,6.260033445,29.26790864,24.53904859,0
90.734375,47.67852707,0.511665062,23.23829431,59.66940056,4.419107378,0
8.15625,27.12944592,62.86853087,128.3754181,67.90264793,-0.673350674,1
118.2890625,54.8895414,-0.271176594,1.665551839,,191.9626243,0
125.3046875,45.53356567,0.567740709,3.110367893,23.06692733,63.18579687,0
106.5703125,51.34057295,-0.310108221,7.547658863,36.87770492,23.80742655,0
125.4296875,43.88633821,0.333334267,3.155518395,16.42396776,75.40126501,0
93.0625,40.95152432,1.090888663,1.214046823,14.93137042,185.4952405,0
140.0234375,45.93345473,0.48313081,2.142140468,17.04106383,133.6809807,0
147.9921875,50.37895395,-0.14620636,1.269230769,14.53594632,,0
100.34375,45.7261614,-0.072931137,1.72993311,15.70803238,176.6378653,0
120.9609375,58.79724196,-0.755387391,6.277591973,31.29680227,35.0768173,0
116.0078125,54.41514267,-0.334781759,1.18812709,11.04341809,,0
121.3203125,44.1306536,0.633896616,1.12541806,11.97185898,216.4561201,0
105.8515625,43.87572824,0.232863671,4.341137124,25.6381564,47.65528484,0
97.4140625,53.13213589,-0.059130119,1.04264214,13.62029352,211.7108724,0
119.3984375,50.81635746,-0.198148664,2.066053512,17.94570457,117.5018539,0
102.328125,44.55774157,0.724606734,2.545150502,17.56318174,80.14100376,0
118.125,53.28109421,-0.374223753,5.765886288,33.91532896,32.02376286,0
139.78125,44.53824506,0.514656645,1.357023411,14.77842341,175.0468005,0
90.7265625,42.01501124,1.114538492,4.698996656,24.96679465,40.54420728,0
128.875,47.54882359,-0.332868343,1.423913043,13.53566069,182.6555045,0
119.2109375,48.68467616,0.007833394,3.754180602,27.50247373,50.7552733,0
125.9765625,51.06115586,-0.076700853,2.260033445,13.30181324,129.2578944,0
130.1640625,47.04216482,-0.042845132,2.543478261,15.07846643,,0
126.6953125,48.93036484,-0.152953786,0.538461538,10.2276443,464.6081237,0
141.9453125,44.08360463,0.159557705,4.448160535,25.00658418,38.62288696,0
68.7890625,37.30713997,9.559366931,23.5819398,60.38550188,5.451547271,1
58.125,38.23263495,7.674091626,129.2725753,78.3817151,-0.8530609,1
121.8828125,47.80357287,0.076177672,1.491638796,14.41016794,,0
126.015625,54.49426351,-0.350119066,5.257525084,27.01301375,33.5288193,0
116.3046875,52.22061952,-0.043753724,2.900501672,16.22642771,70.84021529,0
145.4609375,46.10160354,-0.206889254,2.846989967,16.31973074,95.24165964,0
116.1171875,44.77611338,0.634766677,1.735785953,13.99189052,185.8922176,0
109.171875,54.99916326,-0.163703037,1.983277592,14.1798548,129.0048908,0
71.796875,37.46276472,3.029052273,40.96404682,78.431837,0.061824798,0
89.2734375,45.91342309,1.22500651,2.79180602,20.35662727,76.18247242,0
122.1953125,60.99411583,-0.911384776,4.784280936,29.121392,49.00088579,0
74.5859375,33.46745792,5.285778538,1.915551839,15.77402268,109.0561025,0
113.65625,42.05900571,0.638595892,9.760033445,36.33852505,14.78367153,0
125.21875,57.70709141,-0.483476397,2.581939799,17.05673618,106.9929039,0
141.359375,49.84205277,-0.197691788,4.04264214,19.45646941,49.81395383,0
108.1015625,52.57091042,-0.025096321,1.922240803,16.86761776,135.1611947,0
107.3984375,39.55442055,1.012960613,1.061036789,12.25968133,232.9682856,0
138.9609375,42.43439833,0.536304689,4.425585284,20.26918302,44.28739002,0
58.953125,67.01012743,1.214875894,109.1948161,61.67060796,-0.888181661,0
123.8671875,45.79068735,0.747510715,1.887123746,15.66811307,116.8897655,0
78.1484375,37.46562797,2.493464561,2.008361204,12.84776819,179.2771844,0
101.125,50.12998728,-0.181796385,1.781772575,13.46623557,165.4716761,0
122,54.99815338,-0.354852536,2.183946488,14.68161353,129.257249,0
142.4609375,47.8929311,-0.169543958,9.914715719,,15.76418905,0
131.9375,44.69720174,0.613366491,2.567725753,,102.2280474,0
139.0859375,49.12086931,-0.267139517,2.171404682,15.07705576,140.4812525,0
125.0234375,52.89264848,-0.39370549,1.794314381,13.77808477,,0
124.296875,39.68830892,0.964167352,3.634615385,19.57041414,68.54564556,0
84.25,34.71738577,3.500716418,4.988294314,25.9131208,37.29076619,0
91.0234375,42.73198905,0.719521477,1.767558528,11.70667781,201.4082611,1
124.921875,54.21911698,-0.210754782,11.45735786,40.24626144,12.57892513,0
91.8984375,41.66192803,1.424161731,4.198996656,22.14173405,45.48796693,0
124.6484375,50.12805319,-0.30649376,6.968227425,35.65250338,26.18028818,0
106.2109375,43.06275442,0.760055641,2.925585284,15.87946806,73.45047494,0
97.984375,47.46034272,0.263468423,27.48327759,60.96164062,2.612302689,0
126.03125,55.24108207,-0.55910988,2.053511706,13.34324874,142.8145146,0
115.3828125,45.25105681,0.079828604,6.147993311,28.90372679,27.5478639,0
137.890625,39.32561077,0.846476019,9.550167224,38.45239847,17.56969635,0
77.4921875,36.01041431,6.508272461,8.030936455,37.25241407,25.68390631,1
111.984375,55.5876257,-0.143090109,1.724080268,12.39723464,183.6719699,0
110.8203125,46.69673329,0.49858026,1.578595318,16.02515821,139.7761978,0
108.8046875,50.55706222,0.166819068,2.134615385,14.32258919,118.2982689,0
129.734375,45.05335108,0.468948983,2.538461538,15.28730512,98.8726903,0
105.5546875,37.34986793,1.698503185,6.704013378,29.58926211,24.01460092,0
142.2578125,40.71840149,0.801579329,1.741638796,13.88495391,151.1873576,0
111.1875,43.02120662,0.756635314,9.872073579,39.72654676,15.73157888,0
133.5703125,55.34150844,-0.346824972,0.367892977,8.384974572,751.0237416,0
99.640625,50.35836176,0.281795601,4.872909699,29.37132077,39.23546861,0
93.453125,54.69715763,-0.047080562,1.842809365,11.42696922,216.5374672,0
108.96875,44.7841939,0.155579018,1.246655518,11.97762116,207.8804883,0
76.96875,41.42876746,6.045174894,30.04264214,60.05531749,3.704627298,1
137.0546875,43.16815026,0.202524182,9.347826087,38.34994761,18.08297218,0
124.875,53.51138897,-0.48655312,1.60451505,10.95864588,254.232943,0
141.5859375,42.68315815,0.552312013,2.52090301,20.19268547,100.122076,0
115.0078125,49.52043393,-0.232306531,3.233277592,18.40831742,74.28304133,0
124.953125,46.40714172,-0.022946146,0.755016722,,355.2269627,0
127.6875,51.92117674,-0.106456099,3.546822742,24.051373,53.47366667,0
96.375,50.5698774,0.233938959,2.515050167,16.74910094,73.64042996,0
80.4296875,37.36448088,3.026939979,1.122073579,13.8194333,207.6491404,0
42.578125,46.63833746,7.832819342,12.97157191,38.49884932,14.99083404,1
107.6328125,44.38448333,0.430087846,2.930602007,16.70047062,79.88474398,0
103.53125,43.68422511,0.956313202,1.974916388,12.29287417,181.0743757,0
126.4140625,50.79378151,-0.021389706,3.409698997,22.95369862,62.7161395,0
98.3828125,42.35695063,0.968920935,4.902173913,28.65078568,39.50119118,0
137.7265625,43.60345364,0.331912646,2.95735786,16.82819007,83.31886616,0
95.390625,39.47135717,1.029297781,2.308528428,20.65157588,92.58537873,0
116.03125,49.34175107,0.11690359,4.302675585,25.20790526,49.77533534,0
130.1484375,50.36307083,-0.194135508,1.891304348,15.77877659,116.5336795,0
131.3359375,49.09338635,-0.019588224,1.10367893,10.72322612,300.8157652,0
123.71875,49.26220304,-0.239400905,45.18979933,74.90071419,-0.281320595,0
105.1171875,52.24620517,-0.177096853,3.532608696,23.58585201,60.65961196,0
95.3515625,41.77218532,0.831718126,2.79180602,17.95048838,72.73314492,0
56.1328125,38.79400145,11.71330938,39.60618729,,1.863980458,1
141.484375,49.07471733,0.141923933,2.301003344,15.49392045,114.9769711,0
124.890625,49.32944645,-0.153374611,3.99916388,23.92489291,45.37422068,0
105.09375,50.12802944,-0.084136727,1.525083612,14.94354615,167.3618093,0
120.296875,48.80291349,-0.000884841,3.236622074,20.24255171,66.31825061,0
95.90625,46.40909082,0.423208054,0.894648829,10.49441346,,0
107.6875,48.85097715,0.273828972,1.947324415,14.76900401,105.3903161,0
123.796875,45.38349772,-0.067418106,1.298494983,10.1752387,,0
115.1015625,39.50728569,1.191035162,1.222408027,11.98148095,,0
118.234375,69.81700236,-1.334542064,155.8160535,57.81721813,-1.26731626,0
147.3125,53.63122779,-0.314013278,2.004180602,13.29850807,145.2823571,0
136.640625,50.07505841,-0.217797717,4.001672241,24.06377391,54.98734941,0
77.8984375,38.74875801,2.561157096,3.944816054,24.90836648,51.37894448,0
108.9453125,45.65004597,0.419033181,1.137123746,12.2039357,223.349037,0
102.78125,44.88856646,1.248966476,2.346153846,14.11961243,114.9086501,0
92,35.69182329,2.477055239,0.857023411,13.43261863,261.5004364,0
103.4765625,46.15581031,0.614195367,1.91638796,14.45647483,129.6197965,0
109.421875,48.97107076,0.171187755,1.446488294,15.32942542,162.7341331,0
104.4921875,51.18349284,-0.198148613,2.296822742,12.29064236,161.1494408,0
113.40625,50.26219341,-0.14941644,3.14548495,,75.43980251,0
156.734375,54.63879751,-0.226010962,80.73996656,78.01512443,-1.413365107,0
129.3046875,49.09104402,-0.261975202,0.903010033,,381.8387278,0
107.65625,48.72730842,-0.178036386,2.774247492,15.99615983,88.11990211,0
86.765625,38.06788434,2.090761168,0.75083612,11.69897478,336.2718766,0
120.671875,43.71393324,0.825770903,0.714046823,9.935755337,,0
123.2421875,52.74359352,-0.45531157,44.41889632,79.31206691,-0.410041352,0
85.5703125,41.01918065,1.077781575,1.788461538,17.09684887,134.1178509,0
136.640625,55.85006915,-0.559781362,2.989966555,18.66004351,67.43060821,0
113.5390625,58.86583028,-0.656800942,2.846989967,18.87073169,100.996624,0
119.1015625,39.36564171,0.80949599,2.652173913,20.48690961,83.21148347,0
127.7734375,44.05593299,0.629984861,2.255016722,17.95021031,94.35650722,0
22.7578125,26.87318194,47.66151616,36.72993311,55.21717361,3.452531543,1
130.109375,50.53699672,-0.196328702,2.959866221,19.96481172,77.34316595,0
130,51.04318025,-0.231442528,8.647157191,,19.22478479,0
124.359375,46.58640064,0.087732858,8.898829431,35.62737709,19.14323004,0
43.2265625,30.31609897,32.75339724,43.88461538,71.64244924,1.439339227,1
128.515625,44.28317689,0.465793377,2.568561873,16.04986424,110.9573145,0
121.078125,51.74752551,-0.140663537,13.09698997,43.9311253,8.955688115,0
137.0078125,51.23665925,-0.205429526,9.205685619,40.21719255,19.87880922,0
123.1484375,54.47707228,-0.455425795,2.930602007,,75.00971798,0
107.7265625,47.16770526,0.121471524,1.992474916,19.83858214,109.4274218,0
105.4140625,47.83900856,0.026061998,2.454849498,15.8596626,111.3496144,0
100.921875,44.02691105,0.343091446,2.240802676,16.5527597,95.4146515,0
130.3359375,42.79388781,0.301679876,2.705685619,16.137536,,0
110.9609375,54.94875487,-0.440820048,2.116220736,13.22296716,146.0051108,0
78.5,37.40362616,2.602343681,4.837792642,23.08002893,37.74386634,0
45.546875,33.08343132,23.67373009,15.60702341,44.83227103,11.4423978,1
116.34375,54.80682518,-0.353824516,6.054347826,31.90547635,31.42941364,0
95.0625,44.95531636,0.348975928,1.787625418,18.13245711,,0
114.7109375,48.17889066,0.582672266,1.197324415,13.25916833,225.7092562,0
112.4765625,43.72945318,0.611916493,2.136287625,13.80952561,129.8966777,0
177.7421875,51.8102376,1.410906778,203.8177258,60.17895737,3.608159835,0
144.890625,50.82249047,0.082545759,2.364548495,17.04011245,98.89327902,0
126.7890625,41.30274135,1.305034562,1.459866221,12.343098,205.8513312,0
136.1484375,48.97369987,0.151379148,1.41638796,15.25964355,184.8092911,0
117.5234375,46.44249886,0.394391317,3.678929766,20.95437609,56.97817231,0
119.3125,53.09009883,-0.178138046,18.53762542,50.54223793,5.044388506,0
115.8671875,51.4738057,-0.041933829,2.337792642,16.32061533,98.37669958,0
121.3515625,52.64616407,-0.382943192,1.99916388,15.36928373,118.5777446,0
89.6171875,44.42323454,0.501992725,5.317725753,21.77889931,33.91262632,0
126.671875,55.89696288,-0.333998625,0.763377926,11.14176046,321.312136,0
94.671875,45.47734831,0.676576695,0.899665552,12.54876641,257.0522531,0
79.4296875,48.74594271,3.010274704,19.62123746,,,1
88.3828125,39.69810313,1.551891228,2.587792642,18.8068821,78.43766674,0
119.6796875,48.32764698,-0.184385587,1.702341137,15.72181965,133.5666912,0
91.296875,33.88292328,3.695525235,3.658862876,21.59808489,51.32505238,0
78.859375,36.95092488,3.189444085,7.641304348,34.51013035,20.79994994,0
107.8125,50.10594245,-0.25997621,4.508361204,22.93405036,52.46040341,0
129.609375,45.48733244,-0.220739869,3.433946488,25.07796841,58.15978161,0
30.3359375,35.84259803,24.78356363,73.26505017,62.77812351,0.59605133,1
130.703125,51.30749205,0.0826309,3.894648829,19.03914129,53.25668976,0
114.6171875,52.0078301,-0.081143917,5.969063545,32.57106785,31.66311536,0
112.1875,52.19835217,-0.180602577,7.162207358,28.34631938,20.33706814,0
91,42.13612613,1.041257986,2.112876254,14.09688649,134.0443213,0
81.0859375,40.14077325,3.424507519,11.67307692,44.34816995,14.60375894,1
11.6328125,37.45911753,26.19057963,122.166388,66.89629003,-1.013427842,1
102.7421875,45.03718014,0.46003551,1.628762542,14.56829065,153.7506867,0
87.4609375,52.74361667,0.674431663,93.96070234,93.90968742,-1.79972319,0
119.1953125,41.94808149,0.296189447,2.931438127,21.3793648,77.3808537,0
91.46875,41.07765845,1.362571262,2.407190635,13.61992129,122.3979694,0
120.0546875,49.05024665,0.040545712,1.216555184,15.09155205,202.5609051,0
119.53125,45.41990504,0.230722749,4.178093645,22.09997552,62.8267507,0
104.515625,47.86471567,0.011958706,2.741638796,,71.02013489,0
113.9453125,46.24751828,0.378204006,5.216555184,23.28385463,31.61742693,0
101.5078125,44.14818727,0.425280309,5.118729097,26.47200106,36.92804448,0
114.0703125,45.07548939,0.384833887,3.674749164,22.45479438,69.29018867,0
132.6875,51.63585691,0.17110092,4.462374582,24.69952044,49.69772158,0
86.359375,36.84505869,2.375128621,4.632107023,29.35132205,42.98669268,0
131.234375,46.77681122,-0.190006731,5.964046823,29.03874493,,0
71.78125,30.01898813,13.22299011,20.20986622,52.92752604,6.809021685,1
91.171875,55.13238462,0.174486056,4.806856187,28.3260753,45.79978517,0
117.5390625,47.79561014,0.217889878,1.89548495,17.92976672,103.0286784,0
189.734375,59.57826842,1.868564095,147.0192308,76.99978585,-0.649194785,0
111.1796875,50.19764586,-0.114048765,1.672240803,15.93516122,148.0430894,0
119.484375,48.76505927,-0.112167573,0.99916388,9.279612239,479.7565669,0
17.7578125,30.80882232,38.24254145,102.8294314,70.89666513,-0.507486595,1
108.625,43.17678051,0.921046288,4.484949833,27.31267499,46.40218165,0
135.421875,49.56807336,-0.231491682,1.421404682,12.05407313,196.0768974,0
118.578125,36.01835673,1.700915466,1.821070234,11.62059457,206.7306523,0
