 Mean of the integrated profile, Standard deviation of the integrated profile, Excess kurtosis of the integrated profile, Mean of the DM-SNR curve, Standard deviation of the DM-SNR curve, Excess kurtosis of the DM-SNR curve,target_class
140.6953125,48.61416309,-0.092634768,1.459866221,12.1132157,12.98716877,0
118.1875,42.386936,0.265020165,1.108695652,11.06048548,14.40325878,0
117.75,43.04757543,-0.035055242,2.397157191,14.76256764,9.441226076,0
114.171875,47.4639846,0.485436254,5.435618729,22.22456915,4.784749002,0
126.3203125,49.54589627,0.302752735,5.081939799,27.62378601,6.278758543,0
115.4921875,52.30006514,0.145491041,4.600334448,26.62747719,6.328228476,0
138.328125,48.31328579,,8.334448161,38.97383803,4.816874608,0
128.609375,36.80485582,0.071096853,2.410535117,20.53216392,9.174610688,0
100.5234375,42.38513243,0.340810917,2.731605351,17.69376355,9.291314078,0
109.375,49.99984375,0.131348075,4.081103679,20.6266204,6.386286479,0
38.3671875,28.73882149,,92.03595318,,0.460979803,1
127.15625,45.75895362,-0.0253918,3.176421405,22.51669346,8.653334018,0
107.03125,42.39120957,0.513810839,1.747491639,15.66720534,11.21318831,0
124.6796875,51.5109111,-0.087150606,5.834448161,27.96930384,5.741135324,0
114.5078125,55.65855675,0.411604906,4.384615385,25.32053836,6.474397461,0
111.921875,54.27441982,0.199578006,3.015050167,22.91013652,8.415593147,0
117.2578125,45.96283249,0.224514512,6.929765886,33.79834083,5.316084242,0
126.0859375,50.69902417,-0.073979246,2.54180602,16.45808779,8.604019924,0
114.28125,41.25396525,0.41182113,2.412207358,20.42794216,9.198391753,0
113.4140625,59.75987462,0.415342958,1.872909699,12.95376013,11.12832292,0
122.71875,41.68238115,0.374762019,75.10535117,99.70615995,0.629832287,0
120.625,50.70595379,0.21222199,4.682274247,22.69963947,5.702410273,0
106.2578125,35.88049742,0.837617165,2.943143813,20.0345048,8.424017936,0
113.796875,48.94964878,,44.03093645,78.33720234,1.239488344,0
124.0078125,49.2764041,0.054164115,7.934782609,,4.678420219,0
125.2421875,59.46187672,0.322469557,1.689799331,16.63472201,11.20003435,0
115.125,53.92457116,0.419911014,2.693979933,15.33265464,8.764642432,0
96.515625,41.61448523,0.460483269,2.305183946,18.1979456,9.493299466,0
78.3359375,40.27586074,0.751563873,3.968227425,22.33106016,7.473761435,0
138.09375,54.32403323,-0.276243522,86.85117057,81.51089709,-0.103733106,0
78.328125,44.29836858,0.5877942,4.084448161,,6.190415453,0
124.0546875,47.17095051,0.01955491,0.933946488,9.681887624,18.16878967,0
5.8125,30.63131312,7.152690621,149.0702341,47.63991978,0.237402818,1
100.5703125,44.44759618,0.445197499,2.477424749,15.41023176,8.979744515,0
126.5859375,45.3218572,0.001026457,2.391304348,18.9440487,9.272295027,0
122.1484375,41.31020036,0.080828361,5.68645485,28.34609652,5.425808396,0
142.296875,47.24344521,-0.037302799,0.66722408,9.573145409,19.66562033,0
75.828125,32.39553147,1.159565211,1.859531773,15.12977312,10.49178842,0
117.859375,46.80790771,0.187290241,2.495819398,18.64034219,8.636510759,0
125.6015625,42.88326084,-0.101687543,2.849498328,15.18131524,8.379150973,0
128.125,56.90548633,-0.146464071,2.39548495,14.7491266,9.728091539,0
92.015625,36.77549804,,3.317725753,23.29100592,8.234028586,0
94.90625,49.72776474,0.625981199,2.97826087,18.65133875,7.972659406,0
87.0859375,40.54492634,,4.02006689,25.08489796,7.055696033,0
17.8359375,46.1198807,3.848161151,102.8118729,63.96920423,0.41307561,1
96.046875,37.29922489,0.515574957,0.656354515,11.64130008,18.51228648,0
119.140625,39.67893301,0.145555172,0.490802676,8.963456972,22.84698125,0
107.9296875,53.13458496,0.05856055,3.986622074,23.97911902,7.461743347,0
96.015625,41.8008643,0.424244807,4.321906355,,7.150580862,0
74.2578125,47.67389978,,15.15468227,49.24629575,3.364227521,1
113.0703125,49.88254698,,2.275083612,13.38260294,9.648232285,0
121.53125,45.34364232,0.102670287,2.79180602,18.84932244,8.439358578,0
114.390625,53.68938943,0.185395499,1.829431438,13.55131471,11.33677051,0
110.6875,49.07770465,0.165637097,1.273411371,12.17196991,13.07487966,0
121.015625,47.21294585,0.16234509,1.710702341,13.27418292,11.88317952,0
92.625,49.33099305,1.245449139,55.12458194,81.09780027,1.123216083,1
122.4296875,47.25904073,0.020311411,22.68561873,63.17393699,2.464332226,0
123.7890625,40.7928556,,0.826086957,11.77520161,17.14256088,0
107.3359375,53.15988228,0.431541958,3.239966555,22.58884595,8.390513625,0
90.3359375,45.53025734,,0.600334448,10.22092744,20.84157736,0
102.609375,47.79190478,0.305027778,0.780936455,9.434185213,19.66997298,0
132.5,46.7790685,0.121213323,3.20735786,17.16106504,7.331302779,0
135.0625,48.704105,-0.327587578,2.814381271,14.76116415,7.95174182,0
74.4765625,40.71028833,1.41764242,33.63294314,71.46043332,1.814685721,1
111.5390625,34.81915384,0.51732535,1.345317726,12.26881136,13.29343747,0
135.84375,55.86792985,0.155654923,3.928093645,21.04319129,7.115623388,0
123.390625,45.03492297,0.371588648,3.255016722,,7.242301988,0
104.2421875,52.37898942,0.206327465,2.467391304,17.49413968,8.283748482,0
92.8046875,46.61361433,0.55622817,3.261705686,17.69131181,8.116491107,0
112.8671875,42.60013408,0.176873932,3.553511706,20.76032957,7.714906623,0
89.8671875,47.48229458,,0.763377926,12.39356141,17.94074456,1
103.1953125,52.5364544,0.218148762,2.954013378,19.93665702,8.372087465,0
89.7109375,43.43460464,0.617108654,2.725752508,14.96037259,8.151766855,0
107.6953125,50.65532403,0.351288469,1.52090301,12.42584955,12.0605396,0
95.890625,37.23494544,0.358574424,1.598662207,12.91551392,11.56180461,0
22.5,31.25374978,5.482057061,28.64214047,53.79601038,2.105287475,1
98.640625,41.00776115,0.43616086,1.197324415,11.00803262,14.56606146,0
101.40625,46.24230299,,3.497491639,19.32357357,7.074688213,0
76.4921875,38.12274503,0.750548583,3.25,,7.711294113,0
112,44.35016911,0.286628816,0.960702341,12.09477461,15.35367518,0
106.5078125,47.774862,0.679218671,3.199832776,17.57019462,7.345886231,0
132.6328125,60.12784181,-0.096562412,166.9657191,59.3333477,-1.318792295,0
82.4609375,38.84241044,0.743093866,6.088628763,31.54362861,5.483001693,0
110.5234375,54.73886371,0.322872283,2.438963211,16.14277188,8.482487448,0
121.1875,51.61845449,,1.661371237,12.77257511,11.80513852,0
117.828125,43.92609371,0.416162816,1.494983278,17.81062049,12.41715309,0
155.7421875,39.82387908,-0.307926321,5.501672241,30.15485391,5.928583644,0
142.1953125,56.81604893,0.024181319,3.066889632,20.56071539,8.419689707,0
93.6015625,34.55234703,,2.193979933,18.76845795,9.199617063,0
93.3203125,46.04005281,0.621764159,1.546822742,13.07248821,11.68367236,0
128.9375,56.22537656,-0.042874165,2.767558528,17.52855724,8.572523128,0
67.078125,34.17158207,1.821346733,2.47826087,21.50652143,9.450350633,1
130.4453125,45.74672266,0.091185758,1.885451505,12.51438326,11.35936063,0
115.6796875,52.75828335,0.08208583,1.864548495,12.19607292,11.1501261,0
119.484375,42.13074597,,2.362876254,14.81515178,8.809550333,0
106.1953125,45.75923039,0.32624155,2.446488294,18.97321592,9.027825654,0
113.3671875,56.26220299,0.20182366,7.444816054,31.56663809,4.7922743,0
128.390625,44.23079286,0.093502985,11.97993311,40.83957437,3.480856675,0
120.859375,49.11605109,-0.076935905,3.404682274,17.65969027,7.040095947,0
126.421875,53.36425673,-0.01515238,1.818561873,,11.5855082,0
127.75,42.51819463,-0.181472458,9.781772575,37.91541416,3.883460713,0
43.3046875,33.89633982,3.87815475,39.47993311,62.31246459,1.826541499,1
104.84375,42.23436055,,0.902173913,12.06433265,17.18893519,0
86.2421875,34.71462815,0.772280896,2.173076923,,10.59176765,0
143.015625,54.77154034,-0.413088168,1.898829431,18.26140452,11.13279641,0
131.5234375,41.843265,,2.903010033,16.0849737,7.996095479,0
107.3359375,54.98284922,0.173235756,2.143812709,14.15889477,11.28843237,0
119.984375,44.02875204,0.164076968,2.140468227,19.15048663,9.63250729,0
94.5078125,33.81891023,0.401373862,2.74916388,21.54102311,8.608825866,0
107.828125,46.27518054,0.059670912,3.326923077,22.45484456,7.35090225,0
129.0234375,48.4446309,-0.057488198,1.641304348,17.21002274,11.17084534,0
124.9140625,53.19392989,-0.021354195,3.513377926,20.28605601,7.784988438,0
126.78125,48.01154443,0.07208944,3.094481605,21.20737558,8.078823984,0
116.0390625,47.71536741,0.17850779,4.127926421,,7.064408269,0
140.4375,46.4530593,0.121573183,1.512541806,13.93435433,12.65941638,0
107.375,40.77299964,,2.223244147,14.90587508,9.115094612,0
137.4609375,49.54652207,-0.138500168,0.996655518,12.3911308,14.92610867,0
116.5234375,59.82016864,0.232892693,2.862876254,21.44229855,8.203109615,0
139.8515625,47.78877513,-0.294822529,4.140468227,21.71036159,6.507608198,0
161.78125,55.46492945,-0.454987055,2.267558528,16.11736795,10.25879532,0
115.09375,50.16993583,0.327289372,2.546822742,18.09318082,8.368532056,0
133.8515625,51.51457467,-0.057145349,6.60451505,30.468553,5.334010067,0
95.796875,42.86941643,0.421323114,2.530936455,20.91553837,9.179361433,0
107.7734375,47.27202113,0.032848202,21.5367893,56.50985782,2.27650373,0
114.8828125,49.97759202,0.226060071,0.977424749,12.64548747,14.34109958,0
101.375,34.69352425,0.145436024,1.501672241,11.12031332,13.22063164,0
93.390625,40.51566718,1.304394754,27.67056856,62.0302292,2.041910766,1
120.75,50.97854941,0.268341637,3.057692308,16.558173,7.700618108,0
100.1640625,45.97889756,0.632129352,1.325250836,13.73137161,12.52537299,0
128.8828125,47.83510431,,4.54180602,25.31994121,6.177403395,0
104.8984375,45.14418565,0.261252213,2.648829431,20.68930274,8.251639975,0
107.125,50.96322203,0.178227189,1.965719064,12.83831778,10.78898044,0
84.1328125,41.61117847,0.459578975,7.580267559,33.30485635,4.878512965,0
101.1796875,38.03173707,0.129841507,1.612040134,11.47543496,12.38484664,0
126.125,39.72562146,0.094106379,6.007525084,32.22370246,5.694368502,0
124.2265625,56.57174853,-0.017095493,3.504180602,22.47162795,7.52510721,0
124.8984375,44.04699902,0.081668429,0.836956522,,18.96943324,0
117.71875,47.7272422,0.289719843,117.2943144,75.62075551,-0.847391839,0
123.3125,48.28734792,0.303458588,4.402173913,27.48565382,6.862216701,0
87.109375,36.06054682,0.737664351,2.56187291,19.75985469,8.771768903,0
87.03125,39.21175236,0.633784388,2.35367893,14.08346459,9.033197091,0
127.546875,51.08446733,0.086450701,4.233277592,25.40112834,6.773794869,0
113.5625,47.41880396,0.168826967,2.205685619,13.99860843,10.65428549,0
126.4375,45.46199477,0.120326958,1.530936455,13.67497334,12.75389626,0
135.734375,48.49637299,-0.01788884,3.336956522,20.43087715,9.055666607,0
116.625,51.69486798,0.438737225,1.108695652,,14.22458475,0
132.484375,54.18789423,-0.215282527,4.189799331,25.65662626,7.396547246,0
99.4453125,41.72488178,0.308406156,2.623745819,16.52050225,8.674791576,0
120.765625,43.94625346,0.152817433,1.72993311,12.19078303,11.66678235,0
110.2890625,41.71221201,0.383477714,3.513377926,19.12983246,7.126489704,0
109.890625,37.88432937,,5.056856187,30.32019942,6.32869097,0
104.4921875,43.67547154,0.632629442,0.984113712,12.83672545,14.56278765,0
107.7109375,48.52273184,0.23746693,3.139632107,17.3711617,8.283780469,0
130.671875,45.98727905,0.350341482,1.753344482,12.40503177,11.10526106,0
117.984375,51.37499762,0.219452179,2.240802676,12.63755911,10.23352337,0
35.265625,30.4054591,5.778470134,109.9782609,,0.019015878,1
131.1328125,49.46769323,0.029280051,6.362876254,26.42665928,4.990145627,0
112.78125,45.09883894,0.281900352,1.114548495,12.81745083,13.05458246,0
95.1484375,48.55555611,,0.962374582,11.72793976,16.09513868,0
145.8046875,53.6404492,-0.116512624,4.239130435,21.40139574,6.93319555,0
138.0078125,50.81914872,-0.176393084,2.762541806,,7.894632296,0
99.015625,40.46680437,0.516635647,1.682274247,13.14809091,10.95997909,0
127.9921875,46.01655546,0.013004773,4.760033445,24.90879903,6.267192623,0
59.4453125,47.56834041,2.168906391,4.650501672,,6.658480366,1
109.0703125,45.16569903,0.395757051,1.132943144,14.21119554,14.04630758,0
90.46875,44.16993772,0.689143286,4.644648829,27.19070481,6.28303852,0
80.234375,51.93136762,1.488528618,34.07943144,74.88920163,1.973815641,1
91.921875,49.76297089,0.455257072,1.863712375,15.74835515,10.57315364,0
115.4140625,56.36065884,0.166169419,3.22826087,21.01422286,7.498983024,0
44.6015625,43.87595082,2.966424127,61.50167224,79.46991499,0.907306286,1
104.5234375,43.02796417,0.97797499,1.357859532,15.4500716,11.92433801,0
102.1328125,42.14954239,0.432887939,2.421404682,20.00224929,8.986279877,0
59.7265625,32.71675671,,39.25668896,75.04544998,1.761530771,1
95.2421875,46.66147134,0.426833353,3.54264214,23.38865362,7.360918491,0
69.34375,34.9498385,1.52739993,8.514214047,36.16922737,4.5181213,1
116.7734375,44.646741,0.364080072,3.288461538,,8.429932979,0
117.984375,48.97814952,0.11490635,3.50083612,19.6608153,7.133255327,0
132.0625,52.62050901,-0.047394727,1.427257525,12.88723512,11.82134275,0
99.671875,46.41862998,0.454800604,3.905518395,24.8265273,6.812797049,0
127.0390625,54.52298861,,8.382107023,35.60492968,4.620881885,0
86.4921875,38.88183141,0.569128537,1.471571906,11.21431663,13.46829733,0
89.203125,40.58370197,,1.10451505,10.53390511,15.556036,0
123.6328125,53.16966815,0.221759676,3.987458194,23.86617532,7.243102254,0
103.21875,48.01170715,0.531698277,5.394648829,26.93519607,5.546896781,0
80.4921875,38.04376511,0.674489273,3.035117057,19.73021479,8.204427787,0
114.8828125,48.92526525,0.21752672,5.20735786,30.33691217,6.252097722,0
124.2890625,56.65371131,0.076801693,14.68478261,43.72393789,2.95352957,0
137.5546875,49.89407665,0.165620163,1.558528428,12.94362949,12.25416016,0
116.6015625,52.24900415,0.333774979,1.287625418,11.83353946,13.14832732,0
102.1328125,48.82372168,0.298219529,6.285953177,31.40511275,5.165708875,0
113.421875,48.21219526,0.325759969,1.813545151,11.93416376,12.17772024,0
108.8984375,51.71025645,0.073618355,108.9456522,78.42685847,-0.615833144,0
105.1015625,52.52556518,0.369176023,3.497491639,22.59977862,7.555514385,0
120.8203125,57.73761144,0.115216365,2.725752508,15.96306478,8.399445409,0
107.4921875,42.67866784,0.623807851,1.81187291,12.78614528,10.89209678,0
94.6796875,43.93833278,,2.595317726,13.84318934,8.958145057,0
135.03125,48.38403299,0.015613299,58.0409699,85.26783002,0.809507618,0
100.234375,45.93175719,0.373938377,2.97909699,,7.53957879,0
128.1953125,54.72874282,-0.121768692,69.91471572,82.49725495,0.564218744,0
134.0625,48.34733544,-0.198835984,6.16722408,33.04059724,5.618157816,0
122.3671875,48.43437427,,1.576086957,,12.97728756,0
114.8359375,51.92614607,-0.009627119,1.227424749,12.03124904,14.08730859,0
119.1640625,51.17765891,0.260543234,2.877926421,23.76350483,8.398195716,0
165.890625,48.84449726,,4.893812709,27.18285527,6.527776277,0
122.34375,51.4824663,0.1095169,18.68311037,46.99105888,2.406564212,0
114.4765625,59.50419692,0.329830524,18.73076923,54.45721302,2.76891555,0
52.515625,32.02562069,,15.84949833,45.81554655,3.194261063,1
76.7421875,37.20766178,0.911201179,1.892976589,13.41417351,10.17491904,0
107.2890625,43.84438967,0.046256067,7.240802676,32.46006871,4.737524335,0
115.15625,54.41326778,,3.133779264,,9.289008901,1
8.2734375,32.70624817,6.015472886,73.28177258,47.50191021,1.431424939,1
118.3359375,47.69291046,0.147801813,1.489130435,15.16571943,11.50179962,0
114.8671875,46.85589129,0.30707465,3.371237458,23.70059852,7.43842618,0
115.4765625,52.56007944,0.311830628,4.530100334,27.98948555,6.355796227,0
119.1171875,39.91291714,0.189405002,2.556020067,16.24641063,9.135096911,0
104.140625,42.30889652,,3.326923077,19.56870183,6.953734688,0
124.4921875,44.66647164,0.213780823,34.91220736,73.83303829,1.820909999,0
142.6171875,46.57824752,-0.293798064,2.183946488,18.11075947,9.289399174,0
101.0703125,46.29274774,0.63942846,4.33361204,26.30531898,6.685438242,0
107.40625,47.09090901,,157.9707358,59.24622658,-1.45569224,0
136.6171875,48.52498086,0.096070166,1.969899666,14.68649291,9.608594002,0
120.6484375,48.59134276,0.032544336,2.003344482,12.62045596,10.46163942,0
131.828125,56.34562835,-0.036377754,4.956521739,26.1497127,5.711101285,0
138.7734375,43.74396652,-0.287830973,4.976588629,28.7181166,6.078561785,0
128.6953125,49.24247382,0.106935673,2.787625418,21.01795014,8.510130341,0
119.1328125,42.38668185,,2.408026756,14.78148765,8.847060378,0
89.421875,42.97139481,0.582709288,1.306856187,10.46951235,14.92837204,0
148.1484375,44.69498886,-0.226420919,3.648829431,,7.476385122,0
86.5390625,38.71145307,1.803818291,10.14046823,37.15085402,4.034846654,1
125.671875,41.40993793,,2.616220736,14.36326503,8.907162308,0
98.0078125,43.60520613,0.55060811,4.053511706,26.4210279,7.044363412,0
129.921875,51.33188723,0.033799794,1.968227425,14.70247837,10.76303542,0
137.4921875,52.78893647,-0.358404338,2.27090301,16.49146499,9.198558308,0
125.2109375,53.19578407,0.213211523,4.581103679,26.75553787,6.510900136,0
106.828125,46.80363056,0.362124031,1.913879599,12.71044029,10.96734829,0
97.2421875,41.99176744,,4.509197324,26.07461154,6.539062805,0
98.3984375,39.97681747,1.06584827,34.44732441,67.83758443,1.731606462,0
76.5234375,34.08719629,2.024270196,7.983277592,36.657363,4.888889599,1
124.484375,47.0290775,0.070729997,1.325250836,14.71667988,12.97111652,0
131.90625,45.55618741,-0.237694288,6.565217391,35.00453761,5.458407646,0
127.015625,52.23653899,0.134263442,3.004180602,20.40482801,8.37845638,0
114.125,46.28090184,0.028684494,3.576923077,16.67307933,6.499944016,0
118.78125,47.98126872,-0.023155019,4.069397993,25.67329534,6.727011406,0
142.546875,46.08227347,0.029042052,3.368729097,,7.518230058,0
110.75,50.85672276,0.004664652,17.70735786,48.47375919,2.584014313,0
116.34375,47.59340118,0.028566929,1.135451505,11.17331002,15.34382274,0
119.421875,49.8799511,0.217237421,3.828595318,,7.481218751,0
116.921875,45.77895419,-0.064036473,36.80685619,60.10375911,1.427497854,0
113.984375,49.71606638,0.201877707,4.97993311,29.78211735,6.236221752,0
105.921875,41.00945192,0.422957778,2.238294314,14.59896129,8.970989966,0
98.9765625,47.18852894,0.36377945,3.514214047,24.39852986,7.735337631,0
105.2421875,45.96427725,0.221782604,4.256688963,21.28258266,6.746126628,0
112.5078125,52.72096299,0.220874886,1.617892977,12.86495256,11.60714181,0
109.34375,32.77156673,0.275441649,3.254180602,21.39473588,7.802422953,0
