UDI,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF
8785,2,297.5,308.6,1437,43.3,34,0,0,0,0,0,0
8786,2,297.5,308.6,1694,27.1,36,0,0,0,0,0,0
8787,2,297.5,308.5,1306,50.7,38,0,0,0,0,0,0
8788,1,297.5,308.5,1699,30.1,40,0,0,0,0,0,0
8789,2,297.4,308.5,1369,53.2,43,0,0,0,0,0,0
8790,2,297.4,308.5,1471,43.9,45,0,0,0,0,0,0
8791,2,297.4,308.5,1410,43.9,47,0,0,0,0,0,0
8792,1,297.4,308.5,1412,45.5,49,0,0,0,0,0,0
8793,2,297.4,308.5,1418,51.2,52,0,0,0,0,0,0
8794,2,297.4,308.5,1782,25.9,54,0,0,0,0,0,0
8795,1,297.4,308.5,1497,36.4,56,0,0,0,0,0,0
8796,2,297.3,308.4,1459,39.4,59,0,0,0,0,0,0
8797,2,297.2,308.3,1796,23.8,61,0,0,0,0,0,0
8798,2,297.2,308.3,1569,31.2,63,0,0,0,0,0,0
8799,2,297.3,308.4,1469,46.7,65,0,0,0,0,0,0
8800,2,297.3,308.4,1472,41.3,67,0,0,0,0,0,0
8801,2,297.4,308.5,1475,47.2,69,0,0,0,0,0,0
8802,2,297.4,308.6,1488,36.4,71,0,0,0,0,0,0
8803,2,297.4,308.6,1524,43.1,73,0,0,0,0,0,0
8804,2,297.4,308.5,1486,48.6,75,0,0,0,0,0,0
8805,1,297.5,308.6,1255,60.7,77,0,0,0,0,0,0
8806,1,297.4,308.6,1469,42.6,80,0,0,0,0,0,0
8807,2,297.4,308.5,1692,34.3,83,0,0,0,0,0,0
8808,1,297.4,308.6,1604,32.8,85,0,0,0,0,0,0
8809,2,297.4,308.6,1446,48.1,88,0,0,0,0,0,0
8810,2,297.3,308.5,1503,43.3,90,0,0,0,0,0,0
8811,1,297.3,308.5,1625,32.8,92,0,0,0,0,0,0
8812,2,297.2,308.5,1574,35.8,95,0,0,0,0,0,0
8813,1,297.2,308.4,1378,41.9,97,0,0,0,0,0,0
8814,2,297.1,308.4,1693,29.5,100,0,0,0,0,0,0
8815,2,297.2,308.4,1462,51.2,102,0,0,0,0,0,0
8816,3,297.3,308.5,1435,55,104,0,0,0,0,0,0
8817,1,297.2,308.5,1425,45.8,109,0,0,0,0,0,0
8818,3,297.3,308.6,1376,53.5,112,0,0,0,0,0,0
8819,1,297.4,308.7,1481,48,117,0,0,0,0,0,0
8820,3,297.4,308.7,1349,48.9,120,0,0,0,0,0,0
8821,2,297.3,308.7,1551,40,125,0,0,0,0,0,0
8822,3,297.4,308.7,1623,33.8,127,0,0,0,0,0,0
8823,2,297.4,308.8,1462,49.7,132,0,0,0,0,0,0
8824,1,297.3,308.8,1447,57.4,134,0,0,0,0,0,0
8825,1,297.3,308.9,1799,24.5,137,0,0,0,0,0,0
8826,1,297.3,308.8,1548,41.3,140,0,0,0,0,0,0
8827,1,297.2,308.8,1485,47.9,143,0,0,0,0,0,0
8828,2,297.2,308.7,1463,49.9,146,0,0,0,0,0,0
8829,2,297.3,308.7,1587,35.8,148,0,0,0,0,0,0
8830,1,297.3,308.8,1469,44.1,150,0,0,0,0,0,0
8831,3,297.3,308.7,1430,42.8,153,0,0,0,0,0,0
8832,3,297.4,308.7,1726,26.8,158,0,0,0,0,0,0
8833,2,297.4,308.8,1651,34.1,163,0,0,0,0,0,0
8834,2,297.4,308.8,1529,41.3,165,0,0,0,0,0,0
8835,2,297.4,308.8,1473,46.2,167,0,0,0,0,0,0
8836,3,297.4,308.8,1324,53.5,169,0,0,0,0,0,0
8837,2,297.4,308.9,1708,28.8,174,0,0,0,0,0,0
8838,1,297.5,309.1,1540,38.5,176,0,0,0,0,0,0
8839,2,297.5,309,1320,54.7,179,0,0,0,0,0,0
8840,1,297.4,308.9,1376,39,181,0,0,0,0,0,0
8841,1,297.3,308.7,1542,37,184,0,0,0,0,0,0
8842,2,297.3,308.7,1506,39.3,187,0,0,0,0,0,0
8843,2,297.3,308.7,1492,43.6,189,0,0,0,0,0,0
8844,3,297.3,308.8,1564,38,191,0,0,0,0,0,0
8845,3,297.4,308.9,1645,30.8,196,0,0,0,0,0,0
8846,1,297.4,308.9,1348,59.1,201,0,0,0,0,0,0
8847,1,297.4,308.8,1325,62.4,204,1,1,0,0,1,0
8848,2,297.5,308.9,1443,43.5,0,0,0,0,0,0,0
8849,1,297.5,308.9,1436,44.8,2,0,0,0,0,0,0
8850,2,297.5,308.9,1596,30.7,5,0,0,0,0,0,0
8851,2,297.6,309,1491,43.2,7,0,0,0,0,0,0
8852,1,297.7,308.9,1573,35.1,9,0,0,0,0,0,0
8853,2,297.7,308.9,1575,39.9,12,0,0,0,0,0,0
8854,2,297.7,308.9,1458,41.1,14,0,0,0,0,0,0
8855,1,297.7,309,1433,41.8,16,0,0,0,0,0,0
8856,2,297.7,308.9,1662,28.1,19,0,0,0,0,0,0
8857,1,297.7,308.9,1327,63.7,21,0,0,0,0,0,0
8858,2,297.7,308.9,1742,26.3,24,0,0,0,0,0,0
8859,2,297.8,308.9,1506,33.5,26,0,0,0,0,0,0
8860,2,297.9,309.1,1457,44.4,28,0,0,0,0,0,0
8861,1,297.9,309.1,1488,37.3,30,0,0,0,0,0,0
8862,2,297.9,309.1,1619,34.7,33,0,0,0,0,0,0
8863,1,298,309.2,1558,41.7,35,0,0,0,0,0,0
8864,2,298,309.2,1731,28.7,38,0,0,0,0,0,0
8865,1,298,309.1,1574,34.8,40,0,0,0,0,0,0
8866,2,297.9,309,1290,49.8,43,0,0,0,0,0,0
8867,3,297.9,308.9,1416,39.6,45,0,0,0,0,0,0
8868,2,297.9,308.9,1566,41.9,50,0,0,0,0,0,0
8869,2,297.9,309,1456,46.5,52,0,0,0,0,0,0
8870,2,297.9,309,1528,37.5,54,0,0,0,0,0,0
8871,1,297.9,309.1,1338,49.6,56,0,0,0,0,0,0
8872,1,297.9,309.1,1558,39.2,59,0,0,0,0,0,0
8873,1,297.9,309.1,1614,38.1,62,0,0,0,0,0,0
8874,3,298,309.1,1557,36.4,65,0,0,0,0,0,0
8875,2,298.1,309.3,1443,45.3,70,0,0,0,0,0,0
8876,3,298.1,309.3,1332,51,72,0,0,0,0,0,0
8877,1,298.1,309.3,1752,25.2,77,0,0,0,0,0,0
8878,1,298.1,309.2,1460,45.8,80,0,0,0,0,0,0
8879,2,298.1,309.2,1802,26.9,83,0,0,0,0,0,0
8880,2,298,309.2,1527,39.5,85,0,0,0,0,0,0
8881,2,298,309.2,1458,39.8,87,0,0,0,0,0,0
8882,3,298,309.2,1520,37.9,89,0,0,0,0,0,0
8883,2,298,309.2,1378,49.7,94,0,0,0,0,0,0
8884,1,297.9,309.2,1529,38.1,96,0,0,0,0,0,0
8885,2,298,309.2,1527,32.4,99,0,0,0,0,0,0
8886,1,298,309.2,1438,42.9,101,0,0,0,0,0,0
8887,2,297.9,309,1583,36.7,104,0,0,0,0,0,0
8888,2,297.8,308.9,1530,37.6,106,0,0,0,0,0,0
8889,1,297.7,308.9,1530,39.1,108,0,0,0,0,0,0
8890,1,297.7,308.8,2089,19.1,111,0,0,0,0,0,0
8891,2,297.7,308.8,1616,34.2,114,0,0,0,0,0,0
8892,1,297.7,308.9,1681,28.3,116,0,0,0,0,0,0
8893,2,297.6,308.8,1475,43,119,0,0,0,0,0,0
8894,2,297.5,308.7,1371,46.5,121,0,0,0,0,0,0
8895,1,297.5,308.7,1546,38,123,0,0,0,0,0,0
8896,3,297.4,308.6,1461,40.1,126,0,0,0,0,0,0
8897,2,297.4,308.7,1638,31.9,131,0,0,0,0,0,0
8898,1,297.3,308.7,1577,35.6,133,0,0,0,0,0,0
8899,2,297.4,308.6,1532,38.7,136,0,0,0,0,0,0
8900,1,297.3,308.5,1710,27.7,138,0,0,0,0,0,0
8901,1,297.3,308.6,1584,29.4,141,0,0,0,0,0,0
8902,2,297.3,308.6,1446,50.1,144,0,0,0,0,0,0
8903,3,297.4,308.7,1522,46.3,146,0,0,0,0,0,0
8904,1,297.4,308.7,1382,49.9,151,0,0,0,0,0,0
8905,2,297.4,308.7,1584,38.2,154,0,0,0,0,0,0
8906,2,297.3,308.6,1385,55.2,156,0,0,0,0,0,0
8907,2,297.3,308.7,1592,34.4,158,0,0,0,0,0,0
8908,1,297.2,308.6,1404,43.7,160,0,0,0,0,0,0
8909,2,297.2,308.5,1518,44.3,163,0,0,0,0,0,0
8910,2,297.1,308.4,1529,40.4,165,0,0,0,0,0,0
8911,2,297.1,308.4,1550,37,167,0,0,0,0,0,0
8912,2,297.1,308.3,1773,23.8,169,0,0,0,0,0,0
8913,2,297.2,308.5,1446,43.7,171,0,0,0,0,0,0
8914,1,297.2,308.5,1487,46.9,173,0,0,0,0,0,0
8915,1,297.3,308.5,1524,49.3,176,0,0,0,0,0,0
8916,2,297.1,308.3,1403,54.1,179,0,0,0,0,0,0
8917,2,297.1,308.2,2267,15.7,181,0,0,0,0,0,0
8918,1,297.1,308.2,1529,37.9,183,0,0,0,0,0,0
8919,2,297.1,308.2,1402,51.2,186,0,0,0,0,0,0
8920,2,297.2,308.3,1693,28,188,0,0,0,0,0,0
8921,2,297.1,308.3,1496,45.8,190,0,0,0,0,0,0
8922,2,297.1,308.1,1633,33.3,192,0,0,0,0,0,0
8923,2,297.1,308.2,1399,42.6,194,0,0,0,0,0,0
8924,1,297,308.1,1363,45.3,196,0,0,0,0,0,0
8925,3,297.1,308.2,1527,42.2,199,0,0,0,0,0,0
8926,1,297.2,308.2,1405,42.5,204,0,0,0,0,0,0
8927,1,297.3,308.3,1459,59.6,207,1,0,0,1,1,0
8928,1,297.4,308.4,1789,25,210,0,0,0,0,0,0
8929,2,297.4,308.4,1531,41.5,213,0,0,0,0,0,0
8930,1,297.4,308.4,1620,35.8,215,0,0,0,0,0,0
8931,2,297.4,308.4,1571,39.4,0,0,0,0,0,0,0
8932,2,297.4,308.4,1434,39.9,2,0,0,0,0,0,0
8933,2,297.4,308.4,1474,43.6,4,0,0,0,0,0,0
8934,1,297.3,308.3,1544,41.7,6,0,0,0,0,0,0
8935,2,297.3,308.2,1601,35.7,9,0,0,0,0,0,0
8936,2,297.4,308.3,1801,26.9,11,0,0,0,0,0,0
8937,2,297.4,308.3,1465,42,13,0,0,0,0,0,0
8938,1,297.4,308.4,1340,52.6,15,0,0,0,0,0,0
8939,1,297.4,308.4,1517,41,18,0,0,0,0,0,0
8940,1,297.3,308.4,1434,44.8,21,0,0,0,0,0,0
8941,3,297.3,308.3,1935,19.3,24,0,0,0,0,0,0
8942,1,297.3,308.3,1595,32.2,29,0,0,0,0,0,0
8943,2,297.3,308.3,2188,17,32,0,0,0,0,0,0
8944,1,297.3,308.4,1449,44.4,34,0,0,0,0,0,0
8945,2,297.3,308.3,1471,38.2,37,0,0,0,0,0,0
8946,2,297.4,308.2,1639,33.8,39,0,0,0,0,0,0
8947,1,297.3,308.2,1846,24.5,41,0,0,0,0,0,0
8948,1,297.3,308.2,1452,38.2,44,0,0,0,0,0,0
8949,1,297.4,308.3,1483,41.9,47,0,0,0,0,0,0
8950,2,297.4,308.3,1284,60.3,50,0,0,0,0,0,0
8951,2,297.4,308.2,1419,50,52,0,0,0,0,0,0
8952,2,297.3,308.1,1763,28.4,54,0,0,0,0,0,0
8953,1,297.2,308,1478,42.5,56,0,0,0,0,0,0
8954,2,297.3,308,1518,36,59,0,0,0,0,0,0
8955,2,297.3,308,1447,49,61,0,0,0,0,0,0
8956,1,297.4,308,1355,55.1,63,0,0,0,0,0,0
8957,2,297.4,308.1,1348,57.4,66,0,0,0,0,0,0
8958,2,297.4,308.1,1348,53.7,68,0,0,0,0,0,0
8959,1,297.4,308.1,1734,27.7,70,0,0,0,0,0,0
8960,2,297.3,308,1420,46.5,73,0,0,0,0,0,0
8961,2,297.3,307.9,1797,24.7,75,0,0,0,0,0,0
8962,1,297.3,308,1403,45,77,0,0,0,0,0,0
8963,2,297.3,307.9,1628,30.2,80,0,0,0,0,0,0
8964,1,297.2,307.9,1687,30.4,82,0,0,0,0,0,0
8965,1,297.2,307.9,1456,44.9,85,0,0,0,0,0,0
8966,2,297.1,307.9,1496,44.7,88,0,0,0,0,0,0
8967,2,297.1,307.8,1636,30.3,90,0,0,0,0,0,0
8968,2,297.1,307.8,1536,40.4,92,0,0,0,0,0,0
8969,2,297.1,307.8,1454,50.6,94,0,0,0,0,0,0
8970,2,297,307.8,1396,50,96,0,0,0,0,0,0
8971,2,297,307.6,1575,37.4,98,0,0,0,0,0,0
8972,2,296.9,307.6,1514,35.7,100,0,0,0,0,0,0
8973,1,296.8,307.4,1455,49.9,102,0,0,0,0,0,0
8974,2,296.8,307.4,1549,48.3,105,0,0,0,0,0,0
8975,2,296.8,307.5,1474,42.4,107,0,0,0,0,0,0
8976,3,296.7,307.4,1661,34.2,109,0,0,0,0,0,0
8977,2,296.7,307.4,1535,34.6,114,0,0,0,0,0,0
8978,1,296.9,307.5,1556,31.2,116,0,0,0,0,0,0
8979,2,296.9,307.6,1435,45,119,0,0,0,0,0,0
8980,1,296.9,307.5,1332,51.1,121,0,0,0,0,0,0
8981,2,297,307.6,1513,42.4,124,0,0,0,0,0,0
8982,2,297,307.7,1502,39.4,126,0,0,0,0,0,0
8983,2,297,307.7,1315,60.1,128,0,0,0,0,0,0
8984,1,297,307.7,1261,51.1,130,0,0,0,0,0,0
8985,2,297.1,307.8,1406,60.4,133,0,0,0,0,0,0
8986,2,297.1,307.8,1584,42.3,135,0,0,0,0,0,0
8987,1,297.1,307.8,1443,43.9,137,0,0,0,0,0,0
8988,2,297.2,307.9,1580,35.8,140,0,0,0,0,0,0
8989,2,297.2,307.9,1825,24.6,142,0,0,0,0,0,0
8990,2,297.2,307.9,1469,48.2,144,0,0,0,0,0,0
8991,2,297.2,307.9,1493,38.4,146,0,0,0,0,0,0
8992,1,297.3,308,1598,29.4,148,0,0,0,0,0,0
8993,3,297.2,307.9,1450,37.2,151,0,0,0,0,0,0
8994,1,297.2,307.9,1632,37.5,156,0,0,0,0,0,0
8995,1,297.1,307.9,1980,20.3,159,0,0,0,0,0,0
8996,2,297.2,308,1474,43.7,162,0,0,0,0,0,0
8997,2,297.2,307.9,1540,37.1,164,0,0,0,0,0,0
8998,1,297.1,307.9,1609,38.9,166,0,0,0,0,0,0
8999,2,297.1,308,1467,42.8,169,0,0,0,0,0,0
9000,2,297.1,307.9,1492,39.4,171,0,0,0,0,0,0
9001,2,297,307.9,1493,46.1,173,0,0,0,0,0,0
9002,2,297,307.8,1500,39.9,175,0,0,0,0,0,0
9003,2,297.1,307.8,1477,36.6,177,0,0,0,0,0,0
9004,2,297.1,307.9,1342,49.1,179,0,0,0,0,0,0
9005,1,297.1,307.8,1538,34.3,181,0,0,0,0,0,0
9006,2,297.2,307.9,1337,58.1,184,0,0,0,0,0,0
9007,2,297.3,307.9,1417,41.8,186,0,0,0,0,0,0
9008,2,297.4,308,1383,46.2,188,0,0,0,0,0,0
9009,1,297.4,308,1440,42.4,190,0,0,0,0,0,0
9010,2,297.3,307.9,1579,34.4,193,0,0,0,0,0,0
9011,2,297.2,307.9,1441,40,195,0,0,0,0,0,0
9012,1,297.2,307.9,1530,35.9,197,0,0,0,0,0,0
9013,2,297.2,308,1705,26,200,0,0,0,0,0,0
9014,3,297.2,308,1435,43,202,0,0,0,0,0,0
9015,1,297.2,308.1,1340,61.3,207,1,0,0,0,1,0
9016,2,297.2,308.1,1431,49.7,210,1,0,0,0,0,0
9017,2,297.3,308.2,1396,52.7,212,1,0,0,0,1,0
9018,1,297.3,308.1,1369,52,214,0,0,0,0,0,0
9019,2,297.3,308.1,1615,35.4,217,1,1,0,0,0,0
9020,2,297.2,308.1,1662,31.3,0,0,0,0,0,0,0
9021,2,297.3,308.2,1553,33.5,2,0,0,0,0,0,0
9022,1,297.4,308.2,1536,34.6,4,0,0,0,0,0,0
9023,2,297.4,308.3,1548,46.6,7,0,0,0,0,0,0
9024,2,297.4,308.3,1706,30.9,9,0,0,0,0,0,0
9025,2,297.4,308.3,1366,45.5,11,0,0,0,0,0,0
9026,2,297.5,308.4,1440,35.9,13,0,0,0,0,0,0
9027,1,297.5,308.4,1685,28.1,15,0,0,0,0,0,0
9028,1,297.4,308.3,1444,44,18,0,0,0,0,0,0
9029,2,297.4,308.3,1395,48.7,21,0,0,0,0,0,0
9030,2,297.4,308.3,1483,38.8,23,0,0,0,0,0,0
9031,1,297.5,308.4,1403,44.3,25,0,0,0,0,0,0
9032,3,297.5,308.4,1793,23.9,28,0,0,0,0,0,0
9033,2,297.4,308.3,1723,28.8,33,0,0,0,0,0,0
9034,2,297.4,308.2,1386,41,35,0,0,0,0,0,0
9035,3,297.4,308.2,1585,46.2,37,0,0,0,0,0,0
9036,1,297.3,308.1,1731,27.7,42,0,0,0,0,0,0
9037,2,297.3,308.3,1519,37.7,45,0,0,0,0,0,0
9038,2,297.3,308.2,1896,24.4,47,0,0,0,0,0,0
9039,2,297.3,308.3,2358,14.9,49,0,0,0,0,0,0
9040,1,297.3,308.3,1341,51.9,51,0,0,0,0,0,0
9041,2,297.3,308.3,1550,37,54,0,0,0,0,0,0
9042,2,297.3,308.3,1309,61.5,56,0,0,0,0,0,0
9043,1,297.3,308.4,1599,32.9,58,0,0,0,0,0,0
9044,2,297.4,308.4,1343,40,61,0,0,0,0,0,0
9045,2,297.4,308.4,1378,39.9,63,0,0,0,0,0,0
9046,2,297.4,308.4,1603,34.6,65,0,0,0,0,0,0
9047,2,297.4,308.4,1664,28.1,67,0,0,0,0,0,0
9048,2,297.3,308.4,1488,37.4,69,0,0,0,0,0,0
9049,1,297.3,308.4,1370,50.5,71,0,0,0,0,0,0
9050,2,297.3,308.5,1545,34.3,74,0,0,0,0,0,0
9051,1,297.4,308.5,1566,31.4,76,0,0,0,0,0,0
9052,2,297.4,308.6,1820,24.6,79,0,0,0,0,0,0
9053,1,297.4,308.6,1901,22.1,81,0,0,0,0,0,0
9054,1,297.4,308.5,1638,32.2,84,0,0,0,0,0,0
9055,1,297.3,308.4,1521,38.2,87,0,0,0,0,0,0
9056,3,297.3,308.4,1864,23.1,90,0,0,0,0,0,0
9057,2,297.3,308.3,1430,41.9,95,0,0,0,0,0,0
9058,1,297.3,308.4,1686,34.5,97,0,0,0,0,0,0
9059,1,297.2,308.3,1326,57.2,100,0,0,0,0,0,0
9060,2,297.2,308.3,1805,25.6,103,0,0,0,0,0,0
9061,3,297.2,308.3,1453,45.8,105,0,0,0,0,0,0
9062,1,297.2,308.4,1863,26,110,0,0,0,0,0,0
9063,2,297.2,308.3,1576,35.3,113,0,0,0,0,0,0
9064,2,297.2,308.3,1419,39.7,115,0,0,0,0,0,0
9065,2,297.2,308.4,1833,25.2,117,0,0,0,0,0,0
9066,3,297.2,308.4,2182,17.3,119,0,0,0,0,0,0
9067,2,297.2,308.3,1656,30.3,124,0,0,0,0,0,0
9068,2,297.1,308.2,1351,56.6,126,0,0,0,0,0,0
9069,3,297.1,308.2,1790,30.3,128,0,0,0,0,0,0
9070,1,297.2,308.2,1678,28.1,133,0,0,0,0,0,0
9071,2,297.1,308.2,1427,45.2,136,0,0,0,0,0,0
9072,2,297,308.1,1429,54,138,0,0,0,0,0,0
9073,3,297.2,308.1,1770,27.2,140,0,0,0,0,0,0
9074,2,297.2,308.1,1689,31.2,145,0,0,0,0,0,0
9075,1,297.2,308.1,1554,41.3,147,0,0,0,0,0,0
9076,2,297.3,308.1,1506,36,150,0,0,0,0,0,0
9077,2,297.2,308.1,1474,44.3,152,0,0,0,0,0,0
9078,2,297.3,308.1,1762,26.1,154,0,0,0,0,0,0
9079,2,297.3,308.1,1566,35.7,156,0,0,0,0,0,0
9080,3,297.3,308.1,1554,42.4,158,0,0,0,0,0,0
9081,2,297.2,308,1869,25.4,163,0,0,0,0,0,0
9082,2,297.3,308,1527,35.1,165,0,0,0,0,0,0
9083,2,297.2,307.9,1309,49.6,167,0,0,0,0,0,0
9084,1,297.2,307.9,1541,35.7,169,0,0,0,0,0,0
9085,2,297.2,307.9,1326,75.4,172,1,0,0,1,1,0
9086,3,297.1,307.9,1365,54,174,0,0,0,0,0,0
9087,2,297.1,307.8,1428,43.7,179,0,0,0,0,0,0
9088,2,297.1,307.8,1681,27.6,181,0,0,0,0,0,0
9089,1,297.1,307.9,1662,26.9,183,0,0,0,0,0,0
9090,2,297.2,307.9,1989,20.3,186,0,0,0,0,0,0
9091,1,297.2,307.9,1747,29,188,0,0,0,0,0,0
9092,1,297.2,308,1765,31.1,191,0,0,0,0,0,0
9093,2,297.3,308.1,1568,34.4,194,0,0,0,0,0,0
9094,1,297.3,308.1,1709,30.6,196,0,0,0,0,0,0
9095,1,297.3,308.1,1370,58.8,199,0,0,0,0,0,0
9096,2,297.3,308.1,1458,45.7,202,0,0,0,0,0,0
9097,2,297.2,308.1,1712,30.9,204,0,0,0,0,0,0
9098,2,297.3,308.1,1642,36.9,206,0,0,0,0,0,0
9099,2,297.3,308.1,1468,49.8,0,0,0,0,0,0,0
9100,3,297.3,308.1,1477,52.3,2,0,0,0,0,0,0
9101,2,297.3,308.2,1446,53.5,7,0,0,0,0,0,0
9102,3,297.3,308.2,1653,31.4,9,0,0,0,0,0,0
9103,2,297.3,308.3,1494,38.2,14,0,0,0,0,0,0
9104,2,297.3,308.2,1490,41,16,0,0,0,0,0,0
9105,1,297.4,308.3,1550,47.8,18,0,0,0,0,0,0
9106,1,297.3,308.2,1677,34.9,21,0,0,0,0,0,0
9107,2,297.4,308.3,1854,21.8,24,0,0,0,0,0,0
9108,1,297.5,308.5,1662,30.3,26,0,0,0,0,0,0
9109,1,297.5,308.6,1440,38.8,29,0,0,0,0,0,0
9110,2,297.5,308.6,1513,39.7,32,0,0,0,0,0,0
9111,1,297.6,308.6,1389,49,34,0,0,0,0,0,0
9112,2,297.6,308.6,1351,51,37,0,0,0,0,0,0
9113,1,297.6,308.6,1482,38.3,39,0,0,0,0,0,0
9114,2,297.6,308.6,1744,28.5,42,0,0,0,0,0,0
9115,2,297.6,308.7,1476,39,44,0,0,0,0,0,0
9116,1,297.6,308.6,1444,48.2,46,0,0,0,0,0,0
9117,3,297.6,308.7,1659,32.1,49,0,0,0,0,0,0
9118,1,297.6,308.7,1475,46.6,54,0,0,0,0,0,0
9119,2,297.6,308.6,1526,42.1,57,0,0,0,0,0,0
9120,1,297.4,308.4,1675,29.5,59,0,0,0,0,0,0
9121,2,297.4,308.4,1525,38.7,62,0,0,0,0,0,0
9122,2,297.3,308.3,1396,45.9,64,0,0,0,0,0,0
9123,2,297.4,308.4,1580,41.2,66,0,0,0,0,0,0
9124,2,297.4,308.5,1462,42.8,68,0,0,0,0,0,0
9125,2,297.4,308.4,1426,50.4,70,0,0,0,0,0,0
9126,2,297.4,308.5,1569,34.2,72,0,0,0,0,0,0
9127,2,297.4,308.5,1477,40.7,74,0,0,0,0,0,0
9128,2,297.4,308.5,1761,27.2,76,0,0,0,0,0,0
9129,1,297.5,308.6,1486,45.9,78,0,0,0,0,0,0
9130,2,297.6,308.6,1664,30.1,81,0,0,0,0,0,0
9131,2,297.6,308.6,1576,32.7,83,0,0,0,0,0,0
9132,3,297.6,308.6,1463,46.7,85,0,0,0,0,0,0
9133,1,297.6,308.6,1585,42,90,0,0,0,0,0,0
9134,2,297.7,308.7,1479,45.7,93,0,0,0,0,0,0
9135,2,297.7,308.7,1449,40.2,95,0,0,0,0,0,0
9136,3,297.7,308.8,1404,50.3,97,0,0,0,0,0,0
9137,2,297.7,308.7,1694,29.1,102,0,0,0,0,0,0
9138,2,297.7,308.7,1731,28.4,104,0,0,0,0,0,0
9139,2,297.6,308.6,1522,37,106,0,0,0,0,0,0
9140,2,297.5,308.5,1536,36.9,108,0,0,0,0,0,0
9141,2,297.5,308.5,1373,39.9,110,0,0,0,0,0,0
9142,2,297.5,308.5,1597,36.4,112,0,0,0,0,0,0
9143,2,297.6,308.5,1678,34.2,114,0,0,0,0,0,0
9144,2,297.6,308.5,1452,42.6,116,0,0,0,0,0,0
9145,1,297.5,308.5,1447,41.6,118,0,0,0,0,0,0
9146,2,297.6,308.5,1574,37.1,121,0,0,0,0,0,0
9147,2,297.6,308.6,1528,40,123,0,0,0,0,0,0
9148,2,297.7,308.7,1688,27.2,125,0,0,0,0,0,0
9149,2,297.6,308.6,1393,40.4,127,0,0,0,0,0,0
9150,1,297.5,308.6,1429,50.5,129,0,0,0,0,0,0
9151,1,297.5,308.6,1347,57,132,0,0,0,0,0,0
9152,2,297.6,308.6,1553,40.5,135,0,0,0,0,0,0
9153,2,297.5,308.6,1260,53.6,137,0,0,0,0,0,0
9154,2,297.5,308.6,1546,33.8,139,0,0,0,0,0,0
9155,2,297.5,308.6,1596,36,141,0,0,0,0,0,0
9156,2,297.5,308.5,1340,57.4,143,0,0,0,0,0,0
9157,1,297.5,308.4,1369,54.8,145,0,0,0,0,0,0
9158,2,297.5,308.5,1462,52.3,148,0,0,0,0,0,0
9159,3,297.4,308.4,1487,46.2,150,0,0,0,0,0,0
9160,1,297.5,308.6,1510,35.5,155,0,0,0,0,0,0
9161,3,297.5,308.5,1671,28,158,0,0,0,0,0,0
9162,1,297.5,308.5,1612,30,163,0,0,0,0,0,0
9163,1,297.6,308.6,1509,39.7,166,0,0,0,0,0,0
9164,2,297.6,308.6,1415,47.3,169,0,0,0,0,0,0
9165,2,297.6,308.6,2384,14.4,171,0,0,0,0,0,0
9166,2,297.6,308.6,1326,62.4,173,0,0,0,0,0,0
9167,1,297.6,308.6,1390,53.4,175,0,0,0,0,0,0
9168,1,297.6,308.7,1392,41.2,178,0,0,0,0,0,0
9169,3,297.6,308.8,1385,44.4,181,0,0,0,0,0,0
9170,2,297.7,308.8,1896,24.5,186,0,0,0,0,0,0
9171,2,297.7,308.7,1474,46.8,188,0,0,0,0,0,0
9172,1,297.7,308.8,1388,45.6,190,0,0,0,0,0,0
9173,2,297.7,308.9,1715,27.2,193,0,0,0,0,0,0
9174,3,297.8,308.9,1650,32.2,195,0,0,0,0,0,0
9175,2,297.8,308.9,1871,25.6,200,1,1,0,0,0,0
9176,2,297.8,309,1403,64.2,0,1,0,0,1,0,0
9177,2,297.8,308.9,1518,40.4,2,0,0,0,0,0,0
9178,2,297.9,309.1,1504,43,4,0,0,0,0,0,0
9179,2,297.8,309,1340,56.9,6,0,0,0,0,0,0
9180,3,297.9,309.1,1435,44.7,8,0,0,0,0,0,0
9181,2,297.9,309.1,1507,36.9,13,0,0,0,0,0,0
9182,2,297.9,309.1,1521,36.1,15,0,0,0,0,0,0
9183,1,297.8,309,1576,45,17,0,0,0,0,0,0
9184,2,297.9,309.1,1543,36.6,20,0,0,0,0,0,0
9185,2,298,309.2,1665,36.6,22,0,0,0,0,0,0
9186,2,297.9,309.1,1442,50.3,24,0,0,0,0,0,0
9187,2,297.9,309,1629,29,26,0,0,0,0,0,0
9188,2,297.9,309,1379,47.3,28,0,0,0,0,0,0
9189,2,297.9,309,1502,40.2,30,0,0,0,0,0,0
9190,2,297.9,309.1,1595,32,32,0,0,0,0,0,0
9191,1,298,309,1439,38.5,34,0,0,0,0,0,0
9192,1,297.9,309,1970,21.6,37,0,0,0,0,0,0
9193,2,297.9,309,1562,35.8,40,0,0,0,0,0,0
9194,1,297.9,309,1530,40.9,42,0,0,0,0,0,0
9195,2,297.9,308.9,1393,40.6,45,0,0,0,0,0,0
9196,2,297.9,309,1532,37.6,47,0,0,0,0,0,0
9197,2,298,308.9,1607,37.7,49,0,0,0,0,0,0
9198,1,297.9,308.8,1469,49,51,0,0,0,0,0,0
9199,1,297.9,308.8,1538,37.6,54,0,0,0,0,0,0
